id,time,moon_altitude,moon_azimuth,moon_separation,moon_phase,moon_ra,moon_dec
4262o_jul2004a,2004-07-04T22:02:25.3,-7.1,109.8,49.7,91.1,322.747,-20.740
4262o_jul2007,2007-06-29T23:21:20.5,29.0,159.0,40.9,99.4,271.099,-28.898
4262o_jun2005,2005-07-25T23:59:13.0,8.4,93.2,83.6,72.7,6.937,1.172
4263_jun2004,2004-06-13T02:41:02.8,-8.2,73.4,106.1,19.2,29.544,10.340
4263o_jun2004,2004-06-13T02:45:52.9,-7.2,74.0,106.1,19.2,29.585,10.360
4264_jul2004a,2004-07-04T22:18:26.8,-2.5,111.5,48.9,91.0,322.904,-20.708
4264_jun2005,2005-07-26T00:03:57.2,9.4,93.8,83.7,72.7,6.975,1.194
4264o_jul2004a,2004-07-04T22:23:16.5,-1.8,112.0,49.0,91.0,322.950,-20.698
4264o_jun2005,2005-07-26T00:08:41.8,10.4,94.3,83.7,72.6,7.012,1.217
4265_jun2004,2004-06-13T02:50:42.9,-6.1,74.5,106.5,19.2,29.627,10.381
4265o_jun2004,2004-06-13T02:55:33.1,-4.8,75.1,106.4,19.1,29.668,10.401
4266_jun2004,2004-06-13T03:00:23.6,-2.7,75.7,106.0,19.1,29.709,10.422
4266o_jun2004,2004-06-13T03:05:13.5,-1.9,76.2,106.0,19.1,29.750,10.442
4267_jul2004a,2004-07-04T22:28:10.8,-1.1,112.6,45.6,91.0,322.997,-20.688
4267_jun2005,2005-07-26T00:13:31.7,11.4,94.9,83.9,72.6,7.050,1.239
4267o_jul2004a,2004-07-04T22:33:01.4,-0.4,113.1,45.6,90.9,323.043,-20.678
4267o_jun2005,2005-07-26T00:18:16.7,12.4,95.4,83.8,72.6,7.087,1.262
4268_jun2004,2004-06-13T03:10:03.9,-1.2,76.8,106.9,19.1,29.790,10.463
4268o_jun2004,2004-06-13T03:14:54.1,-0.5,77.4,106.8,19.0,29.830,10.483
4269_aug2009,2009-08-09T23:32:09.5,22.6,97.6,76.8,85.8,0.407,4.480
4269_jul2004a,2004-07-04T22:37:53.0,0.4,113.7,48.2,90.9,323.088,-20.668
4269o_aug2009,2009-08-09T23:36:40.5,23.6,98.1,76.8,85.8,0.436,4.498
4269o_jul2004a,2004-07-04T22:42:42.8,1.2,114.2,48.2,90.9,323.133,-20.659
4270_jul2004a,2004-07-04T22:47:33.9,2.0,114.8,46.6,90.9,323.178,-20.649
4270_jul2007,2007-06-29T22:49:40.7,26.2,152.1,35.3,99.4,270.895,-28.886
4270_jul2009,2009-07-02T23:52:59.4,28.6,214.6,60.2,83.1,228.487,-23.822
4270_jun2005,2005-07-26T00:23:01.3,13.4,96.0,83.9,72.5,7.124,1.284
4270o_jul2004a,2004-07-04T22:52:24.5,2.9,115.3,46.6,90.9,323.222,-20.638
4270o_jul2007,2007-06-29T22:54:05.3,26.6,153.0,35.4,99.4,270.924,-28.888
4270o_jul2009,2009-07-02T23:57:31.0,28.0,215.5,60.3,83.1,228.513,-23.827
4270o_jun2005,2005-07-26T00:27:45.7,14.4,96.5,83.8,72.5,7.160,1.307
4271_jul2004a,2004-07-04T22:57:14.5,3.8,115.9,47.4,90.8,323.266,-20.628
4271_jun2005,2005-07-26T00:32:29.4,15.4,97.1,83.9,72.5,7.195,1.329
4271o_jul2004a,2004-07-04T23:02:05.1,4.7,116.5,47.5,90.8,323.309,-20.618
4271o_jun2005,2005-07-26T00:37:13.6,16.5,97.7,83.9,72.4,7.231,1.351
4272_aug2009,2009-08-10T01:25:43.6,46.2,115.5,77.1,85.3,1.059,4.940
4272_jul2004a,2004-07-04T23:06:59.3,5.6,117.1,50.3,90.8,323.353,-20.608
4272o_aug2009,2009-08-10T01:30:16.2,47.1,116.5,77.0,85.3,1.082,4.959
4272o_jul2004a,2004-07-04T23:11:49.8,6.5,117.7,50.4,90.8,323.396,-20.598
4273_jul2004a,2004-07-05T21:39:45.2,-20.5,96.9,58.2,83.6,336.497,-15.540
4273o_jul2004a,2004-07-05T21:44:35.8,-19.5,97.4,58.2,83.6,336.547,-15.526
4274_jun2004,2004-06-13T03:19:44.6,0.3,77.9,106.2,19.0,29.870,10.504
4274o_jun2004,2004-06-13T03:24:34.8,1.2,78.4,106.1,19.0,29.909,10.525
4275_jun2004,2004-06-13T03:29:24.5,2.2,79.0,106.5,19.0,29.948,10.545
4275_oct2012,2012-10-07T20:18:49.3,-37.4,27.8,161.9,54.7,100.672,18.896
4275o_jun2004,2004-06-13T03:34:14.7,3.1,79.5,106.5,18.9,29.987,10.566
4275o_oct2012,2012-10-07T20:23:30.4,-36.9,29.0,161.8,54.6,100.729,18.892
4276_jun2004,2004-06-13T03:39:05.1,4.1,80.1,106.0,18.9,30.025,10.587
4276o_jun2004,2004-06-13T03:43:55.5,5.1,80.6,106.0,18.9,30.063,10.607
4277_jul2004a,2004-07-05T21:49:25.5,-18.5,97.9,57.7,83.5,336.596,-15.512
4277o_jul2004a,2004-07-05T21:54:16.0,-17.5,98.4,57.7,83.5,336.645,-15.498
4278_jun2004,2004-06-13T03:48:45.8,6.1,81.1,106.9,18.9,30.100,10.628
4278o_jun2004,2004-06-13T03:53:36.8,7.1,81.7,106.9,18.8,30.138,10.649
4279_jul2004a,2004-07-05T21:59:07.0,-16.5,98.9,56.1,83.5,336.694,-15.483
4279o_jul2004a,2004-07-05T22:03:57.0,-15.4,99.4,56.1,83.4,336.742,-15.469
4280_jul2004a,2004-07-05T22:08:47.2,-14.4,99.9,56.7,83.4,336.789,-15.455
4280o_jul2004a,2004-07-05T22:13:38.1,-13.4,100.4,56.7,83.4,336.837,-15.441
4281_jul2004a,2004-07-05T22:18:28.6,-12.4,100.9,57.3,83.4,336.884,-15.427
4281o_jul2004a,2004-07-05T22:23:18.5,-11.4,101.5,57.3,83.3,336.930,-15.413
4282_jun2004,2004-06-13T03:58:26.7,8.1,82.2,107.3,18.8,30.174,10.669
4282o_jun2004,2004-06-13T04:03:17.3,9.2,82.7,107.2,18.8,30.211,10.690
4283_aug2009,2009-08-10T23:38:22.5,17.3,88.0,86.6,78.1,11.988,9.900
4283_jul2004a,2004-07-05T22:28:13.1,-10.4,102.0,59.3,83.3,336.977,-15.398
4283o_aug2009,2009-08-10T23:42:55.3,18.3,88.5,86.5,78.0,12.021,9.919
4283o_jul2004a,2004-07-05T22:33:04.6,-9.4,102.5,59.3,83.3,337.023,-15.384
4284_aug2009,2009-08-10T23:10:03.7,11.2,84.9,86.7,78.2,11.776,9.780
4284_jul2004a,2004-07-05T22:37:55.7,-8.4,103.0,58.7,83.2,337.069,-15.370
4284o_aug2009,2009-08-10T23:14:40.6,12.2,85.4,86.6,78.2,11.811,9.799
4284o_jul2004a,2004-07-05T22:42:46.7,-7.3,103.5,58.7,83.2,337.114,-15.356
4285_jun2004,2004-06-13T04:08:07.5,10.2,83.2,106.5,18.8,30.247,10.711
4285_oct2012,2012-10-07T20:28:12.8,-36.5,30.2,161.3,54.6,100.785,18.889
4285o_jun2004,2004-06-13T04:12:57.9,11.2,83.8,106.5,18.7,30.283,10.731
4285o_oct2012,2012-10-07T20:32:53.2,-36.0,31.3,161.3,54.6,100.841,18.886
4286_jun2004,2004-06-13T04:17:48.4,12.2,84.3,106.3,18.7,30.319,10.752
4286o_jun2004,2004-06-13T04:22:38.5,13.3,84.8,106.2,18.7,30.354,10.773
4287_jul2004a,2004-07-05T22:47:37.4,-6.2,104.0,58.2,83.2,337.159,-15.342
4287o_jul2004a,2004-07-05T22:52:27.5,-5.0,104.6,58.2,83.2,337.203,-15.327
4288_jul2004a,2004-07-05T22:57:20.5,-2.9,105.1,56.1,83.1,337.247,-15.313
4288o_jul2004a,2004-07-05T23:02:10.6,-2.0,105.6,56.0,83.1,337.291,-15.299
4289_jun2004,2004-06-13T04:27:28.4,14.3,85.3,106.9,18.7,30.389,10.793
4289o_jun2004,2004-06-13T04:32:19.0,15.3,85.9,106.9,18.6,30.423,10.814
4290_jul2004a,2004-07-05T23:07:01.7,-1.4,106.2,56.7,83.1,337.334,-15.284
4290o_jul2004a,2004-07-05T23:11:52.5,-0.6,106.7,56.6,83.0,337.377,-15.270
4291_jul2004a,2004-07-05T23:16:43.1,0.2,107.3,57.8,83.0,337.419,-15.256
4291o_jul2004a,2004-07-05T23:21:33.0,1.0,107.8,57.8,83.0,337.461,-15.241
4292_jul2004a,2004-07-05T23:26:23.5,1.9,108.4,57.3,83.0,337.503,-15.227
4292o_jul2004a,2004-07-05T23:31:13.9,2.8,108.9,57.3,82.9,337.544,-15.213
4293_jun2004,2004-06-13T04:37:09.4,16.4,86.4,107.3,18.6,30.457,10.834
4293_oct2012,2012-10-07T20:37:41.6,-35.4,32.5,164.3,54.5,100.899,18.883
4293o_jun2004,2004-06-13T04:41:58.9,17.4,86.9,107.2,18.6,30.491,10.855
4293o_oct2012,2012-10-08T20:13:11.5,-43.4,13.5,163.6,45.0,113.080,16.801
4294_jul2004a,2004-07-06T21:45:53.7,-27.0,86.3,68.8,74.5,349.368,-9.693
4294o_jul2004a,2004-07-06T21:50:43.5,-26.0,86.9,68.7,74.4,349.417,-9.676
4295_jul2004a,2004-07-06T21:55:33.8,-24.9,87.5,68.4,74.4,349.466,-9.658
4295o_jul2004a,2004-07-06T22:00:24.3,-23.9,88.0,68.4,74.4,349.514,-9.641
4296_jul2004a,2004-07-06T22:05:14.5,-22.9,88.6,68.2,74.3,349.563,-9.624
4296o_jul2004a,2004-07-06T22:10:04.6,-21.9,89.1,68.1,74.3,349.610,-9.606
4297_jun2004,2004-06-13T04:46:48.8,18.4,87.5,106.5,18.6,30.525,10.876
4297_jun2005,2005-07-24T01:09:48.4,33.8,130.8,58.6,90.0,341.510,-12.074
4297o_jun2004,2004-06-14T00:44:29.7,-34.1,43.6,114.9,12.7,39.661,14.823
4297o_jun2005,2005-07-24T01:18:26.5,35.2,132.6,58.6,90.0,341.566,-12.038
4298_jun2004,2004-06-14T00:49:19.7,-33.4,44.7,114.6,12.7,39.713,14.841
4298o_jun2004,2004-06-14T00:54:10.1,-32.6,45.7,114.6,12.7,39.765,14.860
4299_jul2004a,2004-07-06T22:14:58.8,-20.8,89.7,66.9,74.3,349.658,-9.589
4299o_jul2004a,2004-07-06T22:19:49.2,-19.8,90.2,66.9,74.2,349.705,-9.571
4300_jul2004a,2004-07-06T22:24:40.9,-18.7,90.8,68.0,74.2,349.752,-9.554
4300o_jul2004a,2004-07-06T22:29:31.4,-17.7,91.3,67.9,74.2,349.798,-9.537
4301_jun2004,2004-06-14T00:58:60.2,-31.9,46.7,115.6,12.6,39.816,14.878
4301o_jun2004,2004-06-14T01:03:50.8,-31.1,47.6,115.5,12.6,39.868,14.897
4302_jul2004a,2004-07-06T22:34:21.6,-16.7,91.9,67.4,74.1,349.844,-9.519
4302o_jul2004a,2004-07-06T22:39:11.7,-15.7,92.4,67.4,74.1,349.890,-9.502
4303_jul2004a,2004-07-06T22:44:01.8,-14.6,92.9,67.8,74.1,349.935,-9.485
4303o_jul2004a,2004-07-06T22:48:52.2,-13.6,93.5,67.8,74.0,349.980,-9.467
4304_jun2004,2004-06-14T01:08:41.7,-30.3,48.6,116.0,12.6,39.919,14.915
4304o_jun2004,2004-06-14T01:13:32.0,-29.6,49.5,116.0,12.6,39.970,14.934
4305_jun2004,2004-06-14T01:18:22.1,-28.8,50.4,116.5,12.6,40.021,14.952
4305_oct2012,2012-10-08T20:22:56.5,-42.9,16.5,164.4,44.9,113.199,16.786
4305o_jun2004,2004-06-14T01:23:11.8,-28.0,51.3,116.5,12.5,40.072,14.971
4305o_oct2012,2012-10-08T20:27:33.6,-42.6,17.8,164.4,44.9,113.255,16.779
4306_jul2004a,2004-07-06T22:53:47.6,-12.5,94.0,69.3,74.0,350.025,-9.450
4306o_jul2004a,2004-07-06T22:58:37.5,-11.5,94.5,69.3,74.0,350.069,-9.432
4307_jul2004a,2004-07-06T23:03:28.2,-10.5,95.1,69.0,73.9,350.113,-9.415
4307o_jul2004a,2004-07-06T23:08:18.7,-9.5,95.6,68.9,73.9,350.156,-9.398
4308_jul2004a,2004-07-06T23:13:08.3,-8.4,96.1,68.7,73.9,350.199,-9.380
4308o_jul2004a,2004-07-06T23:17:58.0,-7.4,96.6,68.6,73.9,350.242,-9.363
4309_jun2004,2004-06-14T01:28:04.8,-27.1,52.2,115.1,12.5,40.122,14.990
4309o_jun2004,2004-06-14T01:32:55.5,-26.3,53.1,115.0,12.5,40.173,15.009
4310_jul2004a,2004-07-06T23:22:48.5,-6.3,97.2,68.4,73.8,350.284,-9.346
4310o_jul2004a,2004-07-06T23:27:38.8,-5.0,97.7,68.4,73.8,350.326,-9.328
4311_jul2004a,2004-07-07T21:34:24.8,-35.8,72.2,77.5,64.6,1.193,-3.711
4311o_jul2004a,2004-07-07T21:39:16.2,-34.8,73.0,77.5,64.6,1.243,-3.691
4312_jul2004a,2004-07-07T21:44:06.1,-33.8,73.7,77.7,64.5,1.293,-3.672
4312_jun2005,2005-07-26T00:41:57.4,17.5,98.2,83.3,72.4,7.266,1.374
4312o_jul2004a,2004-07-07T21:48:56.9,-32.8,74.5,77.7,64.5,1.342,-3.652
4312o_jun2005,2005-07-26T00:46:41.8,18.5,98.8,83.3,72.4,7.301,1.396
4313_jun2004,2004-06-14T01:37:45.5,-25.5,53.9,115.6,12.5,40.222,15.028
4313_oct2012,2012-10-08T20:32:24.4,-42.3,19.3,161.5,44.8,113.314,16.771
4313o_jun2004,2004-06-14T01:42:35.0,-24.6,54.7,115.5,12.5,40.272,15.046
4313o_oct2012,2012-10-09T20:10:22.1,-47.3,357.3,155.0,35.2,125.457,13.881
4314_jul2004a,2004-07-07T21:53:47.5,-31.8,75.2,78.0,64.5,1.391,-3.633
4314o_jul2004a,2004-07-07T21:58:37.6,-30.8,75.9,78.0,64.4,1.440,-3.614
4315_aug2009,2009-08-10T22:04:07.4,-1.7,77.5,86.6,78.6,11.236,9.500
4315_jul2004a,2004-07-07T22:03:27.9,-29.8,76.6,78.0,64.4,1.489,-3.594
4315o_aug2009,2009-08-10T22:08:42.3,-1.0,78.1,86.5,78.6,11.276,9.519
4315o_jul2004a,2004-07-07T22:08:18.3,-28.8,77.2,78.0,64.4,1.537,-3.575
4316_jun2004,2004-06-14T01:47:25.3,-23.8,55.5,116.1,12.4,40.321,15.065
4316o_jun2004,2004-06-14T01:52:15.6,-22.9,56.3,116.0,12.4,40.370,15.085
4317_jun2004,2004-06-14T01:57:07.0,-22.1,57.1,116.6,12.4,40.419,15.104
4317_oct2012,2012-10-09T20:15:12.3,-47.4,358.9,156.4,35.2,125.516,13.869
4317o_jun2004,2004-06-14T02:01:57.5,-21.2,57.9,116.5,12.4,40.468,15.123
4317o_oct2012,2012-10-09T20:19:49.5,-47.4,0.5,156.4,35.2,125.572,13.859
4318_jun2004,2004-06-01T23:45:52.5,40.2,176.4,61.1,97.8,232.291,-20.990
4318_jun2005,2005-07-16T22:20:54.9,34.6,206.6,64.4,73.5,228.829,-21.867
4318_oct2006,2006-10-06T21:04:22.3,32.2,103.6,84.3,99.9,9.259,4.665
4318o_jun2004,2004-06-01T23:50:43.5,40.2,177.9,61.2,97.9,232.322,-21.007
4318o_jun2005,2005-07-16T22:25:39.2,34.1,207.7,64.5,73.5,228.858,-21.879
4318o_oct2006,2006-10-06T21:09:08.6,33.2,104.3,84.3,99.9,9.294,4.690
4319_jul2004a,2004-07-07T22:13:14.4,-27.8,77.9,78.6,64.3,1.586,-3.555
4319o_jul2004a,2004-07-07T22:18:04.7,-26.8,78.6,78.5,64.3,1.634,-3.536
4320_aug2009,2009-08-09T23:41:31.0,24.6,98.8,75.9,85.8,0.467,4.518
4320_jul2004a,2004-07-07T22:22:55.5,-25.8,79.2,78.5,64.3,1.681,-3.517
4320o_aug2009,2009-08-09T23:46:09.5,25.6,99.4,75.8,85.8,0.496,4.537
4320o_jul2004a,2004-07-07T22:27:45.9,-24.8,79.8,78.4,64.2,1.728,-3.497
4321_aug2009,2009-08-10T00:47:39.3,38.5,108.4,76.3,85.5,0.857,4.787
4321_jul2004a,2004-07-07T22:32:36.2,-23.8,80.4,78.4,64.2,1.775,-3.478
4321o_aug2009,2009-08-10T00:52:13.5,39.5,109.1,76.2,85.4,0.882,4.805
4321o_jul2004a,2004-07-07T22:37:26.8,-22.7,81.1,78.4,64.2,1.821,-3.459
4322_jun2004,2004-06-14T02:06:50.6,-20.3,58.6,115.1,12.3,40.517,15.142
4322o_jun2004,2004-06-14T02:11:40.9,-19.4,59.3,115.1,12.3,40.564,15.161
4323_jul2004a,2004-07-07T22:42:20.6,-21.7,81.7,78.0,64.1,1.868,-3.439
4323_jun2005,2005-07-26T00:51:26.1,19.5,99.4,83.2,72.3,7.335,1.418
4323o_jul2004a,2004-07-07T22:47:10.5,-20.7,82.3,78.0,64.1,1.914,-3.420
4323o_jun2005,2005-07-26T00:56:10.9,20.5,100.0,83.2,72.3,7.369,1.441
4324_jun2004,2004-06-14T02:16:31.5,-18.5,60.1,115.6,12.3,40.612,15.181
4324_oct2012,2012-10-09T20:24:40.8,-47.4,2.2,154.7,35.1,125.632,13.848
4324o_jun2004,2004-06-14T02:21:21.9,-17.6,60.8,115.6,12.3,40.660,15.200
4324o_oct2012,2012-10-09T20:29:18.3,-47.3,3.8,154.7,35.1,125.688,13.837
4325_aug2009,2009-08-10T22:13:27.4,-0.3,78.6,86.6,78.6,11.317,9.539
4325_jul2004a,2004-07-07T22:52:01.1,-19.7,82.9,78.2,64.1,1.959,-3.400
4325o_aug2009,2009-08-10T22:18:00.3,0.5,79.1,86.6,78.5,11.355,9.559
4325o_jul2004a,2004-07-07T22:56:51.7,-18.6,83.5,78.2,64.0,2.004,-3.381
4326_jul2004a,2004-07-07T23:01:41.9,-17.6,84.0,78.5,64.0,2.049,-3.362
4326o_jul2004a,2004-07-07T23:06:32.1,-16.6,84.6,78.5,64.0,2.094,-3.342
4327_jul2004a,2004-07-07T23:11:22.0,-15.5,85.2,78.5,63.9,2.138,-3.323
4327o_jul2004a,2004-07-07T23:16:12.3,-14.5,85.7,78.5,63.9,2.181,-3.304
4328_jun2004,2004-06-14T02:41:14.8,-13.9,63.6,116.3,12.2,40.852,15.280
4328_oct2012,2012-10-09T20:34:02.1,-47.3,5.4,155.4,35.1,125.746,13.826
4328o_jun2004,2004-06-14T02:46:04.9,-12.9,64.2,116.2,12.2,40.897,15.300
4328o_oct2012,2012-10-09T20:38:39.5,-47.2,6.9,155.4,35.0,125.803,13.816
4329_jun2004,2004-06-14T02:51:02.6,-12.0,64.9,116.7,12.2,40.944,15.320
4329_oct2012,2012-10-10T19:52:11.2,-47.4,333.9,145.9,25.9,137.629,10.269
4329o_jun2004,2004-06-14T02:55:52.7,-11.0,65.5,116.7,12.1,40.989,15.339
4329o_oct2012,2012-10-10T19:56:54.4,-47.8,335.4,146.0,25.9,137.686,10.255
4330_jun2004,2004-06-01T23:55:34.5,40.2,179.3,61.5,97.9,232.354,-21.024
4330_may2007,2007-05-30T04:40:20.0,1.0,244.4,69.7,96.6,222.997,-21.943
4330o_jun2004,2004-06-02T00:00:25.0,40.2,180.8,61.6,97.9,232.385,-21.040
4330o_may2007,2007-05-30T04:44:43.5,0.2,244.9,69.8,96.6,223.030,-21.949
4331_jul2004a,2004-07-07T23:21:08.9,-13.5,86.3,79.0,63.9,2.226,-3.284
4331o_jul2004a,2004-07-07T23:25:59.5,-12.4,86.9,79.0,63.8,2.269,-3.264
4332_jul2004a,2004-07-07T23:35:54.2,-10.3,88.0,79.0,63.8,2.356,-3.225
4332o_jul2004a,2004-07-07T23:40:44.4,-9.3,88.6,78.9,63.7,2.398,-3.205
4333_jul2004a,2004-07-07T23:45:34.7,-8.2,89.1,78.9,63.7,2.440,-3.186
4333o_jul2004a,2004-07-07T23:50:25.6,-7.2,89.7,78.9,63.7,2.481,-3.166
4334_jul2004a,2004-07-07T23:55:21.5,-6.0,90.2,78.4,63.6,2.523,-3.147
4334o_jul2004a,2004-07-08T00:00:11.5,-4.6,90.8,78.4,63.6,2.563,-3.127
4335_jul2004a,2004-07-08T00:05:06.6,-2.6,91.3,78.9,63.5,2.604,-3.107
4335o_jul2004a,2004-07-08T00:09:56.5,-1.8,91.9,78.9,63.5,2.644,-3.088
4336_jul2004a,2004-07-08T00:14:46.9,-1.1,92.4,78.7,63.5,2.684,-3.069
4336o_jul2004a,2004-07-08T00:19:37.6,-0.3,93.0,78.6,63.4,2.723,-3.049
4337_jun2004,2004-06-14T03:00:43.1,-10.1,66.1,115.7,12.1,41.035,15.359
4337o_jun2004,2004-06-14T03:05:33.4,-9.1,66.7,115.6,12.1,41.079,15.379
4338_jul2004a,2004-07-08T00:24:28.6,0.6,93.5,78.8,63.4,2.762,-3.030
4338o_jul2004a,2004-07-08T00:29:18.6,1.5,94.1,78.8,63.4,2.800,-3.010
4339_jul2004a,2004-07-08T00:34:09.6,2.4,94.6,79.0,63.3,2.838,-2.991
4339o_jul2004a,2004-07-08T00:39:00.5,3.4,95.2,79.0,63.3,2.876,-2.971
4340_jun2004,2004-06-14T03:10:23.7,-8.2,67.4,116.2,12.1,41.124,15.399
4340_oct2012,2012-10-10T20:01:47.4,-48.3,337.0,145.5,25.8,137.745,10.240
4340o_jun2004,2004-06-14T03:15:14.2,-7.2,68.0,116.1,12.0,41.168,15.418
4340o_oct2012,2012-10-10T20:06:31.5,-48.7,338.5,145.5,25.8,137.803,10.227
4341_jun2004,2004-06-14T03:20:05.1,-6.1,68.5,116.7,12.0,41.211,15.438
4341o_jun2004,2004-06-14T03:24:55.4,-4.9,69.1,116.6,12.0,41.255,15.458
4342_jun2004,2004-06-14T03:29:45.8,-2.9,69.7,117.1,12.0,41.298,15.478
4342o_jun2004,2004-06-14T03:34:35.9,-2.0,70.3,117.1,12.0,41.341,15.498
4343_jul2004a,2004-07-08T00:43:56.4,4.4,95.7,79.5,63.3,2.914,-2.951
4343o_jul2004a,2004-07-08T00:48:46.4,5.5,96.3,79.4,63.2,2.951,-2.932
4344_jul2004a,2004-07-08T00:53:36.6,6.5,96.8,79.4,63.2,2.988,-2.912
4344o_jul2004a,2004-07-08T00:58:25.9,7.5,97.4,79.3,63.2,3.024,-2.893
4345_jul2004a,2004-07-08T01:03:16.3,8.5,98.0,79.3,63.1,3.060,-2.873
4345o_jul2004a,2004-07-08T01:08:06.6,9.5,98.6,79.3,63.1,3.096,-2.853
4346_jul2004a,2004-07-08T01:12:57.4,10.5,99.1,79.3,63.1,3.131,-2.834
4346o_jul2004a,2004-07-08T01:17:47.7,11.6,99.7,79.2,63.0,3.166,-2.814
4347_jul2004a,2004-07-08T01:22:40.9,12.6,100.3,78.9,63.0,3.201,-2.794
4347_jul2012,2012-07-27T22:55:41.5,28.0,221.7,55.2,68.0,233.162,-20.586
4347o_jul2004a,2004-07-08T01:27:32.0,13.6,100.9,78.9,63.0,3.235,-2.775
4347o_jul2012,2012-07-27T23:00:20.8,27.4,222.7,55.3,68.0,233.196,-20.589
4348_jun2004,2004-06-14T03:39:30.1,-1.4,70.8,115.6,11.9,41.384,15.518
4348o_jun2004,2004-06-14T03:44:20.3,-0.7,71.4,115.6,11.9,41.426,15.538
4349_jul2004a,2004-07-08T01:37:07.8,15.6,102.1,79.1,62.9,3.302,-2.736
4349_jun2007,2007-06-25T01:11:17.5,11.8,244.5,79.9,72.9,206.083,-15.778
4349o_jul2004a,2004-07-08T01:41:58.7,16.7,102.7,79.1,62.9,3.335,-2.716
4349o_jun2005,2005-07-26T01:05:39.4,22.5,101.2,82.8,72.2,7.437,1.486
4349o_jun2007,2007-06-25T01:15:42.0,10.9,245.1,79.9,72.9,206.112,-15.789
4350_jul2004a,2004-07-08T01:46:49.8,17.7,103.3,79.4,62.8,3.368,-2.696
4350_jun2005,2005-07-26T01:10:24.7,23.5,101.9,82.9,72.2,7.470,1.508
4350o_jul2004a,2004-07-08T01:51:40.6,18.7,104.0,79.3,62.8,3.401,-2.676
4350o_jun2005,2005-07-26T01:15:08.6,24.5,102.5,82.9,72.2,7.503,1.531
4351_aug2009,2009-08-10T01:44:31.2,49.8,119.7,76.4,85.2,1.153,5.016
4351_jul2004a,2004-07-08T01:56:30.8,19.7,104.6,79.3,62.8,3.433,-2.657
4351o_aug2009,2009-08-10T01:49:04.6,50.7,120.8,76.3,85.2,1.176,5.034
4351o_jul2004a,2004-07-08T02:01:21.4,20.7,105.3,79.3,62.7,3.465,-2.637
4352_jun2004,2004-06-14T03:49:11.2,0.1,72.0,116.2,11.9,41.467,15.558
4352_oct2012,2012-10-10T20:11:23.1,-49.0,340.2,145.4,25.8,137.862,10.212
4352o_jun2004,2004-06-14T03:54:01.4,1.0,72.5,116.1,11.9,41.509,15.578
4352o_oct2012,2012-10-10T20:16:04.7,-49.4,341.8,145.4,25.7,137.919,10.199
4353_jun2004,2004-06-14T03:58:51.9,1.9,73.0,116.6,11.9,41.550,15.598
4353_jun2007,2007-06-23T01:55:09.4,-8.7,268.6,99.4,55.1,184.749,-5.363
4353o_jun2004,2004-06-14T04:03:42.4,2.8,73.6,116.6,11.8,41.591,15.618
4353o_jun2005,2005-07-24T01:35:47.6,37.9,136.5,57.5,89.9,341.676,-11.967
4353o_jun2007,2007-06-23T01:59:38.2,-9.7,269.2,99.5,55.2,184.784,-5.378
4354_jun2004,2004-06-14T04:08:32.5,3.8,74.1,117.1,11.8,41.631,15.638
4354o_jun2004,2004-06-14T04:13:23.1,4.7,74.6,117.1,11.8,41.671,15.658
4355_jun2004,2004-06-02T00:05:15.9,40.2,182.2,61.6,97.9,232.417,-21.057
4355o_jun2004,2004-06-02T00:10:06.3,40.1,183.7,61.7,97.9,232.448,-21.074
4356_jul2004a,2004-07-08T02:06:17.9,21.7,105.9,79.7,62.7,3.497,-2.617
4356_jun2005,2005-07-26T01:19:58.9,25.5,103.1,82.8,72.1,7.536,1.554
4356o_jul2004a,2004-07-08T02:11:09.1,22.7,106.6,79.6,62.7,3.528,-2.597
4356o_jul2007,2007-07-04T01:43:33.2,32.7,134.6,50.6,86.6,328.058,-15.009
4356o_jun2005,2005-07-26T01:24:43.1,26.5,103.8,82.7,72.1,7.568,1.576
4357_jul2004a,2004-07-08T02:15:59.7,23.7,107.3,79.6,62.6,3.559,-2.577
4357_jun2005,2005-07-26T01:29:27.4,27.5,104.4,82.8,72.1,7.600,1.598
4357o_jul2004a,2004-07-08T02:20:49.5,24.7,108.0,79.6,62.6,3.589,-2.557
4357o_jun2005,2005-07-26T01:34:11.8,28.5,105.1,82.8,72.0,7.632,1.621
4358_jul2004a,2004-07-08T02:25:40.7,25.7,108.7,79.6,62.6,3.620,-2.537
4358_jun2005,2005-07-26T01:38:56.4,29.5,105.8,82.9,72.0,7.663,1.643
4358o_jul2004a,2004-07-08T02:30:31.2,26.7,109.4,79.5,62.5,3.650,-2.517
4358o_jun2005,2005-07-26T01:43:41.8,30.5,106.5,82.8,72.0,7.694,1.666
4359_jul2004a,2004-07-08T02:35:24.4,27.7,110.1,79.2,62.5,3.680,-2.497
4359_jul2008,2008-07-21T01:16:07.5,39.7,137.6,49.4,92.7,332.227,-11.035
4359_jun2005,2005-07-27T23:49:20.2,-7.1,70.3,105.5,51.7,31.346,13.468
4359_jun2007,2007-06-24T22:28:47.3,38.9,214.0,80.6,72.0,205.206,-15.331
4359o_jul2004a,2004-07-08T02:40:14.6,28.7,110.9,79.2,62.4,3.709,-2.477
4359o_jul2008,2008-07-21T01:20:31.8,40.3,138.8,49.3,92.7,332.249,-11.019
4359o_jun2005,2005-07-27T23:54:04.7,-6.1,70.9,105.5,51.6,31.391,13.490
4359o_jun2007,2007-06-24T22:33:10.9,38.3,215.1,80.7,72.0,205.226,-15.344
