id,qflag,is_ok,problems,problems_simple,r5sig_judged,i5sig_judged,h5sig_judged,rmode_judged,rmedian_judged
3436o_dec2006,B,True,seeing>2,Seeing,20.845,19.871,19.827,20.005,18.545
3437_nov2003,A+,True,,,20.02,19.65,19.73,19.52,18.47
3437o_nov2003,A,True,,,20.04,19.69,19.63,19.27,18.53
3438_nov2012,A,True,,,21.4032,20.397,20.2932,19.5132,19.0732
3438o_dec2006,A+,True,,,21.826,20.3323,20.666,19.0261,19.3161
3438o_nov2012,A,True,,,21.4874,20.2769,20.2674,19.4774,19.0174
3439_dec2006,A++,True,,,21.754,20.229,20.669,19.734,19.274
3439o_dec2006,A++,True,,,21.719,20.246,20.602,20.989,19.369
3440_dec2006,A+,True,,,21.622,20.116,20.566,19.012,18.942
3440o_dec2006,A++,True,,,21.762,20.219,20.589,19.002,19.082
3441_dec2006,A++,True,,,21.73,20.25,20.58,20.0,19.22
3441o_dec2006,A++,True,,,21.69,20.18,20.54,20.5,19.07
3442_dec2006,A++,True,,,21.69,20.27,20.59,20.0,19.17
3442o_dec2006,A++,True,,,21.67,20.27,20.56,20.0,19.12
3443_dec2006,D,False,r5sig<20 & i5sig<19 & h5sig<19,Clouds,19.637,18.162,18.428,18.277,17.507
3443o_dec2006,D,False,r5sig<20 & i5sig<19 & h5sig<19,Clouds,19.592,18.105,18.426,18.282,17.362
3444_dec2006,A+,True,,,21.594,20.248,20.536,18.974,19.114
3444o_dec2006,A+,True,,,21.656,20.275,20.558,19.226,19.186
3445_dec2006,A+,True,,,21.668,20.168,20.585,20.738,19.148
3445o_dec2006,A+,True,,,21.694,20.335,20.576,20.984,19.404
3446_dec2006,A++,True,,,21.757,20.329,20.616,19.747,19.587
3446o_dec2006,A+,True,,,21.629,20.345,20.595,19.729,19.449
3447_dec2006,A++,True,,,21.725,20.308,20.584,19.975,19.245
3447o_dec2006,A++,True,,,21.736,20.305,20.592,19.976,19.326
3448_dec2006,A++,True,,,21.798,20.379,20.688,19.748,19.278
3448o_dec2006,A++,True,,,21.8,20.362,20.685,19.25,19.22
3449_dec2006,A++,True,,,21.726,20.249,20.639,19.216,19.206
3449o_dec2006,A++,True,,,21.701,20.214,20.556,19.721,19.241
3450_nov2003,D,False,Background gradient & r5sig<20,Background / Clouds,19.889,19.434,19.554,19.749,18.609
3450o_nov2003,D,False,Background gradient & r5sig<20,Background / Clouds,19.918,19.494,19.579,19.498,18.488
3451_dec2006,A++,True,,,21.63,20.301,20.502,19.96,19.05
3451o_dec2006,A+,True,,,21.512,20.286,20.511,19.462,18.922
3452_nov2003,D,False,Background gradient & r5sig<20,Background / Clouds,19.967,19.523,19.639,18.507,18.277
3452o_nov2003,D,False,Background gradient & r5sig<20,Background / Clouds,19.959,19.519,19.654,19.769,18.299
3453_dec2006,A+,True,,,21.618,20.254,20.521,18.718,19.098
3453o_dec2006,A+,True,,,21.74,20.158,20.558,20.47,19.09
3454_dec2006,D,False,r5sig<20 & i5sig<19 & h5sig<19 & Noise,Clouds / Inconsistent photometry,19.555,18.184,18.375,18.265,17.145
3454o_dec2006,D,False,r5sig<20 & i5sig<19 & h5sig<19 & Noise,Clouds / Inconsistent photometry,19.595,18.17,18.437,18.015,17.105
3455_dec2006,C,True,Noise,Inconsistent photometry,20.47,19.11,19.37,19.25,17.96
3455_nov2012,A+,True,,,21.61,20.54,20.39,19.0,19.24
3455o_nov2012,A+,True,,,21.59,20.54,20.38,19.5,19.19
3456_oct2009,A+,True,,,20.996,19.856,20.149,19.236,18.646
3456o_oct2009,A+,True,,,21.007,19.968,20.248,19.237,18.657
3457_dec2007,A,True,,,21.615,20.169,20.506,20.495,19.285
3457o_dec2007,A,True,,,21.7,20.184,20.548,19.99,19.37
3457o_jan2007,D,False,r5sig<20 & i5sig<19 & h5sig<19,Clouds,19.5124,18.5433,18.4324,18.2324,17.8624
3458_dec2006,A+,True,,,21.669,20.213,20.494,19.969,19.089
3458o_dec2006,A+,True,,,21.66,20.284,20.513,19.72,19.21
3459_dec2006,A++,True,,,21.73,20.361,20.539,19.72,19.47
3459o_dec2006,A++,True,,,21.712,20.347,20.586,19.722,19.432
3460_dec2006,A++,True,,,21.686,20.309,20.541,19.976,19.376
3460o_dec2006,A++,True,,,21.587,20.197,20.412,20.477,19.157
3461_nov2003,D,False,Background gradient & r5sig<20,Background / Clouds,19.947,19.55,19.573,18.717,18.407
3461o_nov2003,D,False,Background gradient & r5sig<20,Background / Clouds,19.978,19.581,19.641,18.468,18.378
3462_dec2006,B,True,seeing>2,Seeing,21.2649,19.8028,20.2249,19.3049,18.6049
3462_oct2009,A+,True,,,20.567,19.582,19.736,19.257,18.507
3462o_dec2006,B,True,seeing>2,Seeing,21.2212,19.7667,20.1312,19.8012,18.4512
3462o_oct2009,A,True,,,20.479,19.611,19.68,20.009,18.309
3463_dec2006,B,True,seeing>2,Seeing,21.059,19.881,20.144,19.989,18.579
3463o_dec2006,A,True,,,21.37,19.931,20.276,19.97,18.75
3464_dec2006,A+,True,,,21.47,20.17,20.261,20.22,18.98
3464o_dec2006,A,True,,,21.371,20.115,20.392,19.471,18.901
3465_nov2003,D,False,Background gradient,Background,20.076,19.639,19.73,19.256,18.486
3465o_nov2003,D,False,Background gradient,Background,20.088,19.601,19.762,19.038,18.438
3466_jan2007,D,False,Background gradient,Background,20.396,19.353,19.318,18.816,18.486
3466o_jan2007,D,False,Background gradient,Background,20.213,19.203,19.412,18.513,18.733
3467_dec2006,A+,True,,,21.426,20.237,20.322,20.476,19.186
3467o_dec2006,A+,True,,,21.534,20.093,20.369,20.474,19.134
3468_nov2003,A+,True,,,20.126,19.7,19.755,19.016,18.416
3468o_nov2003,A+,True,,,20.165,19.677,19.841,19.015,18.525
3469_jan2007,D,False,Background gradient,Background,20.284,19.183,19.333,18.554,18.374
3469o_jan2007,D,False,Background gradient,Background,20.282,19.317,19.236,19.312,18.482
3470_jan2007,D,False,Background gradient,Background,20.434,19.398,19.452,18.494,18.544
3470o_jan2007,D,False,Background gradient,Background,20.396,19.363,19.447,18.746,18.536
3471_jan2007,D,False,Background gradient,Background,20.378,19.328,19.448,18.258,18.348
3471o_jan2007,D,False,Background gradient,Background,20.304,19.266,19.433,18.504,18.324
3472_nov2003,A++,True,,,20.09,19.685,19.763,19.21,18.45
3472o_nov2003,A++,True,,,20.155,19.715,19.793,19.715,18.535
3473_dec2006,A+,True,,,21.552,20.252,20.377,19.972,19.292
3473o_dec2006,A++,True,,,21.595,20.277,20.485,20.225,19.455
3474_dec2006,A+,True,,,21.553,20.255,20.451,20.493,19.543
3474o_dec2006,A+,True,,,21.579,20.099,20.343,20.999,19.579
3475_dec2006,A++,True,,,21.514,20.235,20.432,20.734,19.394
3475o_dec2006,A++,True,,,21.521,20.245,20.464,20.981,19.411
3476_dec2006,A+,True,,,21.582,20.203,20.434,20.242,19.372
3476o_dec2006,A++,True,,,21.531,20.21,20.468,20.991,19.421
3477_nov2003,A+,True,,,20.17,19.753,19.822,19.73,18.64
3477o_nov2003,A+,True,,,20.187,19.784,19.841,19.237,18.657
3478_dec2006,A+,True,,,21.512,20.229,20.397,19.982,19.192
3478o_dec2006,A+,True,,,21.517,20.221,20.316,21.227,19.207
3479_dec2006,A+,True,,,21.459,20.229,20.444,19.759,19.079
3479o_dec2006,A+,True,,,21.533,20.189,20.4,19.763,19.073
3480_dec2006,A+,True,,,21.562,20.192,20.32,20.502,19.382
3480o_dec2006,A+,True,,,21.536,20.163,20.344,20.246,19.336
3481_nov2003,A+,True,,,20.234,19.804,19.911,18.764,18.594
3481o_nov2003,A+,True,,,20.191,19.767,19.896,20.021,18.611
3482_dec2006,A+,True,,,21.535,20.152,20.368,20.745,19.495
3482o_dec2006,A+,True,,,21.513,20.136,20.393,20.743,19.503
3483_jan2007,A++,True,,,20.526,19.528,19.557,18.756,18.636
3483o_jan2007,A++,True,,,20.554,19.554,19.585,19.004,18.634
3484_jan2007,D,False,Background gradient,Background,20.532,19.499,19.598,19.002,18.582
3484o_jan2007,D,False,Background gradient,Background,20.483,19.432,19.56,18.753,18.413
3485_jan2007,D,False,Background gradient,Background,20.47,19.44,19.52,18.75,18.5
3485o_jan2007,D,False,Background gradient,Background,20.424,19.406,19.512,19.004,18.524
3486_dec2007,A,True,,,21.444,20.041,20.34,20.014,18.774
3486o_dec2007,A,True,,,21.184,19.934,20.336,19.024,18.564
3487_nov2003,A+,True,,,20.189,19.79,19.822,19.719,18.549
3487o_nov2003,A++,True,,,20.183,19.82,19.879,19.223,18.563
3488_dec2006,A+,True,,,21.549,20.131,20.361,20.769,19.439
3488o_dec2006,A,True,,,21.441,20.04,20.297,20.271,19.231
3489_dec2006,D,False,Double image,Double image,22.144,20.012,20.893,20.614,20.234
3489_nov2012,A+,True,,,21.5269,20.5668,20.3669,20.0169,19.2569
3489o_dec2006,D,False,Double image,Double image,21.319,19.953,20.104,20.009,18.969
3489o_nov2012,A+,True,,,21.4774,20.5673,20.3574,19.0174,19.2574
3490_dec2006,B,True,seeing>2,Seeing,21.0188,19.462,20.0988,19.4588,18.4288
3490_oct2009,A,True,,,20.434,19.392,19.756,19.764,18.404
3490o_dec2006,B,True,seeing>2,Seeing,21.136,19.5848,20.066,19.716,18.556
3490o_oct2009,A+,True,,,20.526,19.504,19.748,20.016,18.446
3491_dec2006,A,True,,,21.129,19.804,20.069,19.519,18.689
3491o_dec2006,B,True,seeing>2,Seeing,21.008,19.572,19.883,19.018,18.478
3492_dec2006,B,True,seeing>2,Seeing,21.229,19.971,19.933,20.029,19.009
3492o_dec2006,A,True,,,21.005,19.929,20.122,19.035,18.765
3493_nov2003,A++,True,,,20.23,19.825,19.949,18.75,18.69
3493o_nov2003,A++,True,,,20.243,19.823,19.953,18.503,18.583
3494_dec2006,B,True,seeing>2,Seeing,20.903,19.457,19.971,19.513,18.273
3494o_dec2006,A,True,,,21.82,20.34,20.758,19.5,19.44
3495_nov2003,A++,True,,,20.278,19.808,19.967,19.768,18.588
3495o_nov2003,A++,True,,,20.259,19.815,19.96,18.769,18.609
3496_dec2006,A++,True,,,21.819,20.331,20.664,19.999,19.589
3496o_dec2006,A++,True,,,21.829,20.332,20.669,19.999,19.589
3497_dec2006,A++,True,,,21.876,20.372,20.722,19.276,19.386
3497o_dec2006,A++,True,,,21.858,20.363,20.732,19.278,19.398
3498_dec2007,A+,True,,,21.64,20.242,20.555,19.26,19.19
3498o_dec2007,A+,True,,,21.655,20.066,20.531,19.505,18.945
3499_dec2007,A+,True,,,21.706,20.253,20.61,20.006,19.276
3499o_dec2007,A+,True,,,21.642,20.189,20.6,19.502,19.052
3500_dec2007,A,True,,,21.484,20.032,20.264,20.264,18.834
3500o_dec2007,A,True,,,21.468,20.115,20.392,19.008,18.978
3501_nov2003,A++,True,,,20.268,19.79,19.844,19.998,18.578
3501o_nov2003,A++,True,,,20.202,19.837,19.859,18.952,18.582
3502_dec2006,A++,True,,,21.824,20.33,20.627,20.004,19.524
3502o_dec2006,A++,True,,,21.816,20.348,20.629,19.756,19.476
3503_dec2006,A++,True,,,21.818,20.315,20.653,20.498,19.648
3503o_dec2006,A++,True,,,21.813,20.307,20.647,19.253,19.553
3504_nov2003,A+,True,,,20.208,19.736,19.837,19.228,18.718
3504o_nov2003,A+,True,,,20.206,19.723,19.871,19.226,18.716
3505_dec2006,A++,True,,,21.794,20.303,20.652,20.244,19.574
3505o_dec2006,A++,True,,,21.805,20.32,20.641,19.745,19.565
3506_dec2006,A++,True,,,21.808,20.341,20.651,20.248,19.488
3506o_dec2006,A++,True,,,21.831,20.334,20.662,19.751,19.501
3507_dec2006,A++,True,,,21.82,20.34,20.64,19.5,19.44
3507o_dec2006,A++,True,,,21.7,20.31,20.59,19.5,19.38
3508_nov2003,A+,True,,,20.256,19.747,19.942,20.266,18.686
3508o_nov2003,A+,True,,,20.264,19.797,19.948,18.774,18.694
3509_dec2006,A++,True,,,21.81,20.31,20.64,19.25,19.5
3509o_dec2006,A++,True,,,21.75,20.28,20.63,19.25,19.49
3510_nov2003,A++,True,,,20.236,19.835,19.947,18.506,18.566
3510o_nov2003,A++,True,,,20.256,19.823,19.949,19.006,18.586
3511_dec2006,A++,True,,,21.782,20.35,20.671,20.012,19.302
3511o_dec2006,A++,True,,,21.707,20.303,20.663,19.497,19.197
3512_dec2007,A,True,,,21.606,19.96,20.459,19.766,18.586
3512_nov2012,A+,True,,,21.4366,20.4461,20.3666,19.7666,19.1466
3512o_dec2007,A+,True,,,21.561,20.212,20.431,19.521,18.941
3513_dec2007,A++,True,,,21.737,20.437,20.587,19.497,19.197
3513o_dec2007,A+,True,,,21.669,20.446,20.548,18.749,19.079
3514_nov2007,D,False,r5sig<20 & h5sig<19 & rmode<18 & seeing>2,Clouds / Seeing,18.8623,19.0157,18.3223,17.8023,17.0023
3514_oct2009,A++,True,,,20.818,19.828,20.0,20.038,18.728
3514o_nov2007,B,True,seeing>2,Seeing,20.2194,19.236,19.2794,18.9694,17.8094
3514o_oct2009,A++,True,,,20.836,19.879,20.041,19.246,18.666
3515_nov2007,B,True,seeing>2,Seeing,20.192,19.443,19.189,19.242,17.972
3515o_nov2007,A,True,,,20.462,19.5,19.428,19.212,18.102
3516_nov2003,A++,True,,,20.181,19.736,19.807,19.191,18.551
3516o_nov2003,A++,True,,,20.152,19.683,19.802,19.942,18.632
3517_nov2003,A++,True,,,20.192,19.738,19.846,19.712,18.512
3517o_nov2003,A++,True,,,20.184,19.758,19.847,19.714,18.654
3518_dec2006,A++,True,,,21.78,20.26,20.61,20.25,19.49
3518o_dec2006,A++,True,,,21.77,20.29,20.6,20.5,19.56
3519_dec2006,A++,True,,,21.77,20.25,20.61,20.75,19.55
3519o_dec2006,A++,True,,,21.76,20.21,20.61,20.5,19.54
3520_dec2006,C,True,Noise,Inconsistent photometry,21.754,20.145,20.63,20.504,19.554
3520o_dec2006,C,True,Noise,Inconsistent photometry,21.715,20.252,20.596,19.755,19.545
3521_nov2003,A++,True,,,20.208,19.752,19.877,20.238,18.528
3521o_nov2003,A++,True,,,20.239,19.758,19.933,19.239,18.519
3522_dec2006,A++,True,,,21.701,20.2,20.561,20.741,19.571
3522o_dec2006,A++,True,,,21.691,20.219,20.543,20.241,19.591
3523_dec2006,A++,True,,,21.666,20.203,20.493,20.746,19.526
3523o_dec2006,A++,True,,,21.647,20.196,20.498,19.497,19.407
3524_dec2006,A++,True,,,21.669,20.216,20.556,19.739,19.359
3524o_dec2006,A++,True,,,21.654,20.214,20.524,19.994,19.324
3525_nov2003,A++,True,,,20.264,19.728,19.927,20.024,18.804
3525o_nov2003,A++,True,,,20.263,19.718,19.898,20.273,18.583
3526_dec2006,A++,True,,,21.562,20.164,20.502,19.472,19.602
3526o_dec2006,A++,True,,,21.636,20.154,20.513,19.496,19.746
3527_dec2006,A++,True,,,21.638,20.189,20.523,19.268,19.258
3527o_dec2006,A++,True,,,21.658,20.198,20.528,19.518,19.298
3528_nov2007,B,True,seeing>2,Seeing,20.3874,19.4493,19.4674,19.5374,18.0974
3528_oct2009,A,True,,,20.93,19.988,20.129,18.77,18.6
3528o_nov2007,A,True,,,20.4178,19.2734,19.5178,19.0278,18.0678
3528o_oct2009,A+,True,,,21.042,20.075,20.218,19.012,18.732
3529_nov2007,B,True,seeing>2,Seeing,20.307,19.478,19.32,19.137,18.247
3529_oct2009,A+,True,,,21.0058,19.9857,20.1958,18.7458,18.6058
3529o_nov2007,B,True,seeing>2,Seeing,20.215,19.341,19.201,19.535,18.285
3529o_oct2009,A+,True,,,21.0488,19.9421,20.2588,18.4888,18.6588
3530_dec2007,A,True,,,21.501,20.023,20.386,19.251,18.721
3530o_dec2007,A+,True,,,21.505,20.117,20.395,18.755,18.795
3531_nov2003,A++,True,,,20.153,19.75,19.818,18.943,18.523
3531o_nov2003,A++,True,,,20.174,19.75,19.842,19.944,18.624
3532_nov2003,A++,True,,,20.211,19.783,19.884,19.971,18.771
3532o_nov2003,A++,True,,,20.224,19.743,19.888,18.974,18.784
3533_dec2006,A++,True,,,21.611,20.164,20.458,20.011,19.401
3533o_dec2006,A++,True,,,21.56,20.145,20.494,19.76,19.29
3534_dec2006,A++,True,,,21.558,20.136,20.483,20.508,19.428
3534o_dec2006,A++,True,,,21.546,20.14,20.461,19.756,19.486
3535_dec2006,A++,True,,,21.483,20.079,20.413,19.753,19.453
3535o_dec2006,A+,True,,,21.453,20.051,20.448,21.253,19.443
3536_nov2003,A++,True,,,20.254,19.773,19.927,19.504,18.744
3536o_nov2003,A++,True,,,20.258,19.764,19.923,19.008,18.758
3537_dec2006,A+,True,,,21.362,20.044,20.356,20.022,19.182
3537o_dec2006,A,True,,,21.421,19.873,20.334,20.521,19.201
3538_dec2006,A,True,,,21.334,19.81,20.318,20.274,18.854
3538o_dec2006,A,True,,,21.446,19.954,20.262,20.276,19.166
3539_dec2006,A+,True,,,21.387,19.785,20.336,20.527,19.137
3539o_dec2006,A,True,,,21.341,19.871,20.161,20.521,19.191
3540_nov2003,A++,True,,,20.25,19.837,19.906,20.0,18.91
3540o_nov2003,A++,True,,,20.227,19.651,19.871,20.257,18.877
3541_dec2006,A,True,,,21.422,19.937,20.262,21.022,19.122
3541o_dec2006,A+,True,,,21.38,19.836,20.311,19.77,18.95
3542_dec2006,A,True,,,21.444,19.958,20.333,19.294,19.124
3542o_dec2006,A+,True,,,21.495,19.899,20.393,19.795,19.165
3543_dec2007,A,True,,,21.542,19.987,20.423,20.012,18.662
3543o_dec2007,A+,True,,,21.505,20.185,20.417,18.765,18.865
3544_dec2007,B,True,seeing>2,Seeing,21.15,19.9,20.28,20.0,18.48
3544_oct2009,A++,True,,,20.565,19.591,19.816,18.245,18.375
3544o_dec2007,A,True,,,21.17,20.06,20.1,19.25,18.64
3544o_oct2009,A+,True,,,20.503,19.611,19.816,19.753,18.303
3545_nov2003,A++,True,,,20.167,19.756,19.821,19.927,18.837
3545o_nov2003,A++,True,,,20.179,19.695,19.82,18.679,18.759
3546_nov2003,D,False,Background gradient & r5sig<20,Background / Clouds,19.913,19.4,19.634,18.693,18.453
3546o_nov2003,D,False,Background gradient & r5sig<20,Background / Clouds,19.937,19.424,19.553,18.697,18.427
3547_nov2003,D,False,Background gradient & r5sig<20,Background / Clouds,19.995,19.393,19.636,18.475,18.405
3547o_nov2003,D,False,Background gradient,Background,20.012,19.457,19.653,19.232,18.532
3548_dec2006,A,True,,,21.406,19.85,20.35,20.266,19.446
3548o_dec2006,A,True,,,21.416,19.828,20.361,21.006,19.596
3549_dec2006,A,True,,,21.346,19.798,20.282,21.016,19.376
3549o_dec2006,A,True,,,21.349,19.669,20.32,21.009,19.429
3550_dec2006,A++,True,,,21.73,20.32,20.67,19.75,19.45
3550o_dec2006,A++,True,,,21.77,20.23,20.66,19.5,19.42
3551_dec2006,A++,True,,,21.79,20.29,20.64,19.5,19.39
3551o_dec2006,A++,True,,,21.79,20.26,20.66,19.5,19.3
3552_nov2003,D,False,Background gradient,Background,20.057,19.448,19.701,19.267,18.777
3552o_nov2003,D,False,Background gradient,Background,20.078,19.458,19.689,20.018,18.588
3553_dec2006,A++,True,,,21.73,20.21,20.46,20.0,19.3
3553o_dec2006,A++,True,,,21.76,20.26,20.49,20.0,19.38
3554_nov2003,D,False,Background gradient,Background,20.072,19.559,19.699,18.992,18.552
3554o_nov2003,D,False,Background gradient,Background,20.09,19.57,19.736,19.0,18.5
3555_dec2006,A++,True,,,21.79,20.3,20.63,19.0,19.22
3555o_dec2006,A++,True,,,21.78,20.18,20.63,19.75,19.08
3556_dec2006,A++,True,,,21.76,20.25,20.59,19.5,19.11
3556o_dec2006,A++,True,,,21.78,20.25,20.65,19.0,19.14
3557_dec2007,A,True,,,21.44,19.932,20.45,18.78,18.59
3557o_dec2007,A,True,,,21.539,19.831,20.353,18.779,18.509
3558_dec2007,A,True,,,21.556,20.062,20.509,19.266,18.876
3558o_dec2007,A,True,,,21.558,19.996,20.527,20.518,18.978
3559_dec2007,A,True,,,21.445,19.973,20.356,19.015,18.635
3559o_dec2007,A,True,,,21.356,20.006,20.45,19.266,18.656
3560_nov2003,D,False,Background gradient,Background,20.093,19.594,19.695,19.183,18.553
3560o_nov2003,D,False,Background gradient,Background,20.117,19.628,19.747,19.187,18.407
3561_nov2003,D,False,Background gradient,Background,20.2,19.657,19.814,18.71,18.58
3561o_nov2003,D,False,Background gradient,Background,20.212,19.718,19.866,18.712,18.562
3562_dec2006,A++,True,,,21.83,20.31,20.66,19.75,19.56
3562o_dec2006,A++,True,,,21.66,20.09,20.64,19.5,19.37
3563_nov2003,A++,True,,,20.256,19.719,19.899,18.746,18.656
3563o_nov2003,A++,True,,,20.26,19.74,19.958,19.75,18.73
3564_dec2006,A++,True,,,21.82,20.28,20.62,20.25,19.71
3564o_dec2006,A++,True,,,21.8,20.27,20.59,20.0,19.62
3565_dec2006,A++,True,,,21.81,20.32,20.61,19.0,19.44
3565o_dec2006,A++,True,,,21.65,20.19,20.65,19.5,19.19
3566_dec2006,A++,True,,,21.76,20.25,20.52,19.5,19.31
3566o_dec2006,A++,True,,,21.68,20.12,20.58,20.75,19.17
3567_nov2003,A+,True,,,20.283,19.842,19.538,19.253,18.683
3567o_nov2003,A+,True,,,20.282,19.853,19.496,19.762,18.742
3568_dec2006,A++,True,,,21.68,20.17,20.42,19.75,19.33
3568o_dec2006,A+,True,,,21.62,20.09,20.41,20.0,19.13
3569_dec2006,A,True,,,21.61,19.91,20.52,19.25,18.84
3569o_dec2006,A+,True,,,21.59,20.21,20.44,19.25,19.14
3570_dec2006,A,True,,,21.56,20.05,20.47,20.5,18.91
3570o_dec2006,A,True,,,21.57,20.14,20.39,19.25,19.04
3571_dec2006,A++,True,,,21.7,20.22,20.55,19.25,19.16
3571o_dec2006,A++,True,,,21.74,20.21,20.61,19.25,19.2
3572_dec2007,A,True,,,21.54,20.112,20.351,19.51,18.95
3572o_dec2007,A,True,,,21.667,20.156,20.554,19.507,19.097
3573_dec2007,A,True,,,21.699,20.132,20.598,20.519,19.119
3573o_dec2007,A,True,,,21.675,20.2,20.627,19.995,19.155
3574_nov2003,A++,True,,,20.256,19.785,19.916,18.426,18.636
3574o_nov2003,A++,True,,,20.271,19.773,19.923,18.681,18.671
3575_nov2003,D,False,rmode<18,Clouds,20.28,19.788,19.957,17.95,18.47
3575o_nov2003,A++,True,,,20.299,19.791,19.951,18.949,18.649
3576_nov2003,A++,True,,,20.293,19.799,20.001,19.233,18.723
3576o_nov2003,A++,True,,,20.29,19.819,19.994,19.48,18.77
3577_dec2006,A++,True,,,21.73,20.21,20.57,20.5,19.91
3577o_dec2006,A+,True,,,21.63,20.12,20.53,21.0,19.59
3578_dec2006,A++,True,,,21.67,20.13,20.54,21.25,19.7
3578o_dec2006,A+,True,,,21.67,20.18,20.5,20.5,19.7
3579_dec2006,A++,True,,,21.69,20.13,20.51,21.0,19.35
3579o_dec2006,A+,True,,,21.66,20.15,20.49,21.0,19.44
3580_nov2003,A++,True,,,20.304,19.797,20.023,19.264,18.794
3580o_nov2003,A++,True,,,20.326,19.786,20.005,19.766,18.876
3581_dec2006,A++,True,,,21.71,20.14,20.54,20.25,19.76
3581o_dec2006,A++,True,,,21.63,20.04,20.52,20.75,19.5
3582_dec2006,A+,True,,,21.58,20.07,20.41,21.0,19.36
3582o_dec2006,A+,True,,,21.58,20.01,20.44,21.0,19.26
3583_nov2003,A+,True,,,20.311,19.859,19.679,19.991,18.681
3583o_nov2003,A+,True,,,20.308,19.833,19.706,19.998,18.548
3584_dec2006,A++,True,,,21.659,20.089,20.546,20.239,19.359
3584o_dec2006,A++,True,,,21.672,19.983,20.534,19.992,19.472
3585_dec2006,A++,True,,,21.655,20.061,20.537,19.735,19.195
3585o_dec2006,A++,True,,,21.655,19.941,20.523,19.735,19.305
3586_dec2006,A++,True,,,21.64,20.1,20.53,19.25,19.25
3586o_dec2006,A++,True,,,21.65,20.11,20.54,19.25,19.22
3587_nov2007,D,False,h5sig<19 & seeing>2.5 & Noise,Clouds / Inconsistent photometry / Seeing,20.069,19.336,18.881,18.959,17.849
3587_nov2012,A+,True,,,21.1799,20.2308,20.1599,19.2299,18.8299
3587o_nov2007,C,True,Noise,Inconsistent photometry,20.537,19.566,19.501,19.987,18.217
3587o_nov2012,D,False,rmode<18,Clouds,20.8265,19.8321,19.8465,17.9765,18.4865
3588_nov2007,A,True,,,20.46,19.56,19.44,19.75,18.18
3588_nov2008,A++,True,,,21.747,20.197,20.671,19.267,19.047
3588o_nov2007,B,True,seeing>2,Seeing,20.3305,19.224,19.4705,19.2105,17.9405
3588o_nov2008,A++,True,,,21.782,20.238,20.693,19.522,19.122
3589_nov2003,A++,True,,,20.233,19.769,19.928,18.673,18.583
3589o_nov2003,A++,True,,,20.156,19.818,19.913,18.676,18.576
3590_nov2003,A++,True,,,20.26,19.785,19.93,18.94,18.68
3590o_nov2003,A++,True,,,20.252,19.754,19.941,19.192,18.672
3591_nov2003,A++,True,,,20.305,19.676,19.97,18.465,18.605
3591o_nov2003,A++,True,,,20.286,19.669,19.964,18.466,18.676
3592_nov2003,A++,True,,,20.3,19.8,20.009,19.5,18.76
3592o_nov2003,A++,True,,,20.299,19.795,20.002,19.249,18.789
3593_dec2006,A++,True,,,21.65,20.06,20.53,20.5,19.84
3593o_dec2006,A++,True,,,21.61,20.05,20.52,21.25,19.91
3594_dec2006,A+,True,,,21.524,19.977,20.433,20.744,19.334
3594o_dec2006,A+,True,,,21.512,19.949,20.366,21.012,19.392
3595_dec2006,A++,True,,,21.637,20.024,20.439,20.267,19.677
3595o_dec2006,A+,True,,,21.559,20.011,20.325,20.269,19.609
3596_nov2003,A++,True,,,20.32,19.846,19.651,20.78,18.63
3596o_nov2003,A++,True,,,20.293,19.847,19.523,19.783,18.623
3597_dec2006,A++,True,,,21.54,19.981,20.404,20.25,19.38
