INT OBSERVING LOG (ISAAC NEWTON GROUP, LA PALMA) generated 2005 11 05 07:22

TELESCOPE             INT
DATE                  20051104
OBSERVER/S            Greimel
PROGRAMME             IPHAS
PROPOSAL REF          P10                 
TELESCOPE OPERATOR    none
SUPPORT ASTRONOMER    Greimel

TEL STATION / FOCUS   Prime  / 43.65
INSTRUMENT/S          WFC

SUNSET (UT)           18:32
EVENING TWILIGHT (UT) 19:45
MORNING TWILIGHT (UT) 06:06
SUNRISE (UT)          07:19
%ILLUM. LUNAR DISK    10
DARK TIME (HRS)       10:21
TWILIGHT TIME (HRS)   02:26
MOONRISE (UT)         No moonrise within sunset-sunrise
MOONSET (UT)          20:19

 UT     AirT  Hum   Wspd  Gust  Wdir  Press   LocT  int.T   Mirr  LocRH int.RH
 479418 intphas_1551o r   4:10:42.58 +54:28:59.4 2000.00  23:27 1.324  WFC   30.1  180  r                                
 479419 intphas_1551o i   4:10:42.57 +54:28:59.5 2000.00  23:28 1.321  WFC   10.1  180  i                                
 479420 intphas_1552 Ha   4:10:21.03 +47:03:59.1 2000.00  23:29 1.275  WFC  120.0  180  Halpha                           
 479421 intphas_1552 r    4:10:21.02 +47:03:59.6 2000.00  23:32 1.269  WFC   30.1  180  r                                
 479422 intphas_1552 i    4:10:21.02 +47:03:59.4 2000.00  23:33 1.266  WFC   10.1  180  i                                
 479423 intphas_1552o Ha  4:10:50.43 +47:08:59.5 2000.00  23:34 1.263  WFC  120.0  180  Halpha                           
 479424 intphas_1552o r   4:10:50.44 +47:08:59.4 2000.00  23:36 1.257  WFC   30.1  180  r                                
 479425 intphas_1552o i   4:10:50.44 +47:08:59.4 2000.00  23:38 1.254  WFC   10.1  180  i                                
 479426 intphas_1554 Ha   4:10:28.06 +52:00:59.5 2000.00  23:38 1.274  WFC  120.0  180  Halpha                           
 479427 intphas_1554 r    4:10:28.06 +52:00:59.4 2000.00  23:41 1.269  WFC   30.1  180  r                                
 479428 intphas_1554 i    4:10:28.05 +52:00:59.5 2000.00  23:42 1.267  WFC   10.1  180  i                                
 479429 intphas_1554o Ha  4:11:00.61 +52:05:59.1 2000.00  23:43 1.264  WFC  120.0  180  Halpha                           
 479430 intphas_1554o r   4:11:00.62 +52:05:59.2 2000.00  23:46 1.260  WFC   30.1  180  r                                
 479431 intphas_1554o i   4:11:00.62 +52:05:59.4 2000.00  23:47 1.257  WFC   10.1  180  i                                
 479432 intphas_1555 Ha   4:10:30.26 +50:32:59.5 2000.00  23:48 1.242  WFC  120.0  180  Halpha                           
 479433 intphas_1555 r    4:10:30.25 +50:32:59.4 2000.00  23:51 1.237  WFC   30.1  180  r                                
 479434 intphas_1555 i    4:10:30.26 +50:32:59.2 2000.00  23:52 1.235  WFC   10.1  180  i                                
 479435 intphas_1555o Ha  4:11:01.78 +50:37:59.3 2000.00  23:53 1.233  WFC  120.0  180  Halpha                           
 479436 intphas_1555o r   4:11:01.78 +50:37:59.5 2000.00  23:55 1.228  WFC   29.6  180  r                                
