# col1     col2  col3 col4       col5    col6    col7    col8    col9    col10   col11   col12   col13   col14   col15  
  nov2003  0710o 1 2003-11-01 24.52   23.9    21.38   24.5    23.88   21.36   -0.02   -0.02   -0.02   0.62    3.14   
  nov2003  0711  1 2003-11-01 24.52   23.9    21.38   24.5    23.88   21.36   -0.02   -0.02   -0.02   0.62    3.14   
  nov2003  0711o 1 2003-11-01 24.52   23.9    21.38   24.5    23.88   21.36   -0.02   -0.02   -0.02   0.62    3.14   
  nov2003  0712  1 2003-11-01 24.52   23.9    21.38   24.5    23.88   21.36   -0.02   -0.02   -0.02   0.62    3.14   
  nov2003  0712o 1 2003-11-01 24.52   23.9    21.38   24.5    23.88   21.36   -0.02   -0.02   -0.02   0.62    3.14   
  nov2003  0713  1 2003-11-01 24.52   23.9    21.38   24.5    23.88   21.36   -0.02   -0.02   -0.02   0.62    3.14   
  nov2003  0713o 1 2003-11-02 24.52   23.9    21.38   24.52   23.9    21.38   0.0     0.0     0.0     0.62    3.14   
  nov2003  0714  1 2003-11-02 24.52   23.9    21.38   24.52   23.9    21.38   0.0     0.0     0.0     0.62    3.14   
  nov2003  0714o 1 2003-11-02 24.52   23.9    21.38   24.52   23.9    21.38   0.0     0.0     0.0     0.62    3.14   
  nov2003  0715  1 2003-11-02 24.52   23.9    21.38   24.52   23.9    21.38   0.0     0.0     0.0     0.62    3.14   
  nov2003  0715o 1 2003-11-02 24.52   23.9    21.38   24.52   23.9    21.38   0.0     0.0     0.0     0.62    3.14   
  nov2003  0716  1 2003-11-02 24.52   23.9    21.38   24.52   23.9    21.38   0.0     0.0     0.0     0.62    3.14   
  nov2003  0716o 1 2003-11-02 24.52   23.9    21.38   24.52   23.9    21.38   0.0     0.0     0.0     0.62    3.14   
  nov2003  0717  1 2003-11-02 24.52   23.9    21.38   24.52   23.9    21.38   0.0     0.0     0.0     0.62    3.14   
  nov2003  0717o 1 2003-11-02 24.52   23.9    21.38   24.52   23.9    21.38   0.0     0.0     0.0     0.62    3.14   
  nov2003  0718  1 2003-11-02 24.52   23.9    21.38   24.52   23.9    21.38   0.0     0.0     0.0     0.62    3.14   
  nov2003  0718o 1 2003-11-02 24.52   23.9    21.38   24.52   23.9    21.38   0.0     0.0     0.0     0.62    3.14   
  nov2003  0720  1 2003-11-02 24.52   23.9    21.38   24.52   23.9    21.38   0.0     0.0     0.0     0.62    3.14   
  nov2003  0720o 1 2003-11-02 24.52   23.9    21.38   24.52   23.9    21.38   0.0     0.0     0.0     0.62    3.14   
  nov2003  0722  1 2003-11-02 24.52   23.9    21.38   24.52   23.9    21.38   0.0     0.0     0.0     0.62    3.14   
  nov2003  0722o 1 2003-11-02 24.52   23.9    21.38   24.52   23.9    21.38   0.0     0.0     0.0     0.62    3.14   
  nov2003  0723  1 2003-11-02 24.52   23.9    21.38   24.52   23.9    21.38   0.0     0.0     0.0     0.62    3.14   
  nov2003  0723o 1 2003-11-02 24.52   23.9    21.38   24.52   23.9    21.38   0.0     0.0     0.0     0.62    3.14   
  nov2003  0725  1 2003-11-02 24.52   23.9    21.38   24.52   23.9    21.38   0.0     0.0     0.0     0.62    3.14   
  nov2003  0725o 1 2003-11-02 24.52   23.9    21.38   24.52   23.9    21.38   0.0     0.0     0.0     0.62    3.14   
  nov2003  0726  1 2003-11-02 24.52   23.9    21.38   24.52   23.9    21.38   0.0     0.0     0.0     0.62    3.14   
  nov2003  0726o 1 2003-11-02 24.52   23.9    21.38   24.52   23.9    21.38   0.0     0.0     0.0     0.62    3.14   
  nov2003  0745  1 2003-11-04 24.51   23.87   21.37   24.5    23.86   21.36   -0.01   -0.01   -0.01   0.64    3.14   
  nov2003  0745o 1 2003-11-04 24.51   23.87   21.37   24.5    23.86   21.36   -0.01   -0.01   -0.01   0.64    3.14   
  nov2003  0746  1 2003-11-04 24.51   23.87   21.37   24.5    23.86   21.36   -0.01   -0.01   -0.01   0.64    3.14   
  nov2003  0746o 1 2003-11-04 24.51   23.87   21.37   24.5    23.86   21.36   -0.01   -0.01   -0.01   0.64    3.14   
  nov2003  0747  1 2003-11-04 24.51   23.87   21.37   24.5    23.86   21.36   -0.01   -0.01   -0.01   0.64    3.14   
  nov2003  0747o 1 2003-11-04 24.51   23.87   21.37   24.5    23.86   21.36   -0.01   -0.01   -0.01   0.64    3.14   
  nov2003  0748  1 2003-11-04 24.51   23.87   21.37   24.5    23.86   21.36   -0.01   -0.01   -0.01   0.64    3.14   
  nov2003  0748o 1 2003-11-04 24.51   23.87   21.37   24.5    23.86   21.36   -0.01   -0.01   -0.01   0.64    3.14   
  nov2003  0749  1 2003-11-04 24.51   23.87   21.37   24.5    23.86   21.36   -0.01   -0.01   -0.01   0.64    3.14   
  nov2003  0749o 1 2003-11-04 24.51   23.87   21.37   24.5    23.86   21.36   -0.01   -0.01   -0.01   0.64    3.14   
  nov2003  0750  1 2003-11-04 24.51   23.87   21.37   24.5    23.86   21.36   -0.01   -0.01   -0.01   0.64    3.14   
  nov2003  0750o 1 2003-11-04 24.51   23.87   21.37   24.5    23.86   21.36   -0.01   -0.01   -0.01   0.64    3.14   
  nov2003  0751  1 2003-11-04 24.51   23.87   21.37   24.5    23.86   21.36   -0.01   -0.01   -0.01   0.64    3.14   
  nov2003  0751o 1 2003-11-04 24.51   23.87   21.37   24.5    23.86   21.36   -0.01   -0.01   -0.01   0.64    3.14   
  nov2003  0752  1 2003-11-04 24.51   23.87   21.37   24.5    23.86   21.36   -0.01   -0.01   -0.01   0.64    3.14   
  nov2003  0752o 1 2003-11-04 24.51   23.87   21.37   24.5    23.86   21.36   -0.01   -0.01   -0.01   0.64    3.14   
  nov2003  0753  1 2003-11-04 24.51   23.87   21.37   24.5    23.86   21.36   -0.01   -0.01   -0.01   0.64    3.14   
  nov2003  0753o 1 2003-11-04 24.51   23.87   21.37   24.5    23.86   21.36   -0.01   -0.01   -0.01   0.64    3.14   
  nov2003  0754  1 2003-11-04 24.51   23.87   21.37   24.5    23.86   21.36   -0.01   -0.01   -0.01   0.64    3.14   
  nov2003  0754o 1 2003-11-05 24.51   23.87   21.37   24.5    23.86   21.36   -0.01   -0.01   -0.01   0.64    3.14   
  nov2003  0755  1 2003-11-05 24.51   23.87   21.37   24.5    23.86   21.36   -0.01   -0.01   -0.01   0.64    3.14   
  nov2003  0755o 1 2003-11-05 24.51   23.87   21.37   24.5    23.86   21.36   -0.01   -0.01   -0.01   0.64    3.14   
  nov2003  0756  1 2003-11-05 24.51   23.87   21.37   24.5    23.86   21.36   -0.01   -0.01   -0.01   0.64    3.14   
  nov2003  0756o 1 2003-11-05 24.51   23.87   21.37   24.5    23.86   21.36   -0.01   -0.01   -0.01   0.64    3.14   
  nov2003  0757  1 2003-11-05 24.51   23.87   21.37   24.5    23.86   21.36   -0.01   -0.01   -0.01   0.64    3.14   
  nov2003  0757o 1 2003-11-05 24.51   23.87   21.37   24.5    23.86   21.36   -0.01   -0.01   -0.01   0.64    3.14   
  nov2003  0758  1 2003-11-05 24.51   23.87   21.37   24.5    23.86   21.36   -0.01   -0.01   -0.01   0.64    3.14   
  nov2003  0758o 1 2003-11-05 24.51   23.87   21.37   24.5    23.86   21.36   -0.01   -0.01   -0.01   0.64    3.14   
  nov2003  0759  1 2003-11-05 24.51   23.87   21.37   24.5    23.86   21.36   -0.01   -0.01   -0.01   0.64    3.14   
  nov2003  0759o 1 2003-11-05 24.51   23.87   21.37   24.5    23.86   21.36   -0.01   -0.01   -0.01   0.64    3.14   
  nov2003  0760  1 2003-11-05 24.51   23.87   21.37   24.5    23.86   21.36   -0.01   -0.01   -0.01   0.64    3.14   
  nov2003  0760o 1 2003-11-05 24.51   23.87   21.37   24.5    23.86   21.36   -0.01   -0.01   -0.01   0.64    3.14   
  nov2003  0761  1 2003-11-05 24.51   23.87   21.37   24.5    23.86   21.36   -0.01   -0.01   -0.01   0.64    3.14   
  nov2003  0761o 1 2003-11-05 24.51   23.87   21.37   24.5    23.86   21.36   -0.01   -0.01   -0.01   0.64    3.14   
  nov2003  0762  1 2003-11-05 24.51   23.87   21.37   24.5    23.86   21.36   -0.01   -0.01   -0.01   0.64    3.14   
  nov2003  0762o 1 2003-11-05 24.51   23.87   21.37   24.5    23.86   21.36   -0.01   -0.01   -0.01   0.64    3.14   
  nov2003  0763  1 2003-11-05 24.51   23.87   21.37   24.5    23.86   21.36   -0.01   -0.01   -0.01   0.64    3.14   
  nov2003  0763o 1 2003-11-05 24.51   23.87   21.37   24.5    23.86   21.36   -0.01   -0.01   -0.01   0.64    3.14   
  nov2003  0764  1 2003-11-05 24.51   23.87   21.37   24.5    23.86   21.36   -0.01   -0.01   -0.01   0.64    3.14   
  nov2003  0764o 1 2003-11-05 24.51   23.87   21.37   24.5    23.86   21.36   -0.01   -0.01   -0.01   0.64    3.14   
  nov2003  0765  1 2003-11-05 24.51   23.87   21.37   24.5    23.86   21.36   -0.01   -0.01   -0.01   0.64    3.14   
  nov2003  0765o 1 2003-11-05 24.51   23.87   21.37   24.5    23.86   21.36   -0.01   -0.01   -0.01   0.64    3.14   
  nov2003  0766  1 2003-11-05 24.51   23.87   21.37   24.5    23.86   21.36   -0.01   -0.01   -0.01   0.64    3.14   
  nov2003  0766o 1 2003-11-05 24.51   23.87   21.37   24.5    23.86   21.36   -0.01   -0.01   -0.01   0.64    3.14   
  nov2003  0770  1 2003-11-05 24.5    23.85   21.36   24.5    23.85   21.36   0.0     0.0     0.0     0.65    3.14   
  nov2003  0770o 1 2003-11-05 24.5    23.85   21.36   24.5    23.85   21.36   0.0     0.0     0.0     0.65    3.14   
  nov2003  0771  1 2003-11-05 24.5    23.85   21.36   24.5    23.85   21.36   0.0     0.0     0.0     0.65    3.14   
  nov2003  0771o 1 2003-11-05 24.5    23.85   21.36   24.5    23.85   21.36   0.0     0.0     0.0     0.65    3.14   
  nov2003  0773  1 2003-11-05 24.5    23.85   21.36   24.5    23.85   21.36   0.0     0.0     0.0     0.65    3.14   
  nov2003  0773o 1 2003-11-05 24.5    23.85   21.36   24.5    23.85   21.36   0.0     0.0     0.0     0.65    3.14   
  nov2003  0774  1 2003-11-05 24.5    23.85   21.36   24.5    23.85   21.36   0.0     0.0     0.0     0.65    3.14   
  nov2003  0774o 1 2003-11-06 24.5    23.85   21.36   24.5    23.85   21.36   0.0     0.0     0.0     0.65    3.14   
  nov2003  0775  1 2003-11-06 24.5    23.85   21.36   24.5    23.85   21.36   0.0     0.0     0.0     0.65    3.14   
  nov2003  0775o 1 2003-11-06 24.5    23.85   21.36   24.5    23.85   21.36   0.0     0.0     0.0     0.65    3.14   
  nov2003  0776  1 2003-11-06 24.5    23.85   21.36   24.5    23.85   21.36   0.0     0.0     0.0     0.65    3.14   
  nov2003  0776o 1 2003-11-06 24.5    23.85   21.36   24.5    23.85   21.36   0.0     0.0     0.0     0.65    3.14   
  nov2003  0780  1 2003-11-06 24.5    23.85   21.36   24.5    23.85   21.36   0.0     0.0     0.0     0.65    3.14   
  nov2003  0780o 1 2003-11-06 24.5    23.85   21.36   24.5    23.85   21.36   0.0     0.0     0.0     0.65    3.14   
  nov2003  0781  1 2003-11-06 24.5    23.85   21.36   24.5    23.85   21.36   0.0     0.0     0.0     0.65    3.14   
  nov2003  0781o 1 2003-11-06 24.5    23.85   21.36   24.5    23.85   21.36   0.0     0.0     0.0     0.65    3.14   
  nov2003  0782  1 2003-11-06 24.5    23.85   21.36   24.5    23.85   21.36   0.0     0.0     0.0     0.65    3.14   
  nov2003  0782o 1 2003-11-06 24.5    23.85   21.36   24.5    23.85   21.36   0.0     0.0     0.0     0.65    3.14   
  nov2003  0783  1 2003-11-06 24.5    23.85   21.36   24.5    23.85   21.36   0.0     0.0     0.0     0.65    3.14   
  nov2003  0783o 1 2003-11-06 24.5    23.85   21.36   24.5    23.85   21.36   0.0     0.0     0.0     0.65    3.14   
  nov2003  0785  1 2003-11-06 24.5    23.85   21.36   24.5    23.85   21.36   0.0     0.0     0.0     0.65    3.14   
  nov2003  0785o 1 2003-11-06 24.5    23.85   21.36   24.5    23.85   21.36   0.0     0.0     0.0     0.65    3.14   
  nov2003  0788  1 2003-11-06 24.5    23.85   21.36   24.5    23.85   21.36   0.0     0.0     0.0     0.65    3.14   
  nov2003  0788o 1 2003-11-06 24.5    23.85   21.36   24.5    23.85   21.36   0.0     0.0     0.0     0.65    3.14   
  nov2003  0790  1 2003-11-06 24.5    23.85   21.36   24.5    23.85   21.36   0.0     0.0     0.0     0.65    3.14   
  nov2003  0790o 1 2003-11-06 24.5    23.85   21.36   24.5    23.85   21.36   0.0     0.0     0.0     0.65    3.14   
  nov2003  0791  1 2003-11-06 24.5    23.85   21.36   24.5    23.85   21.36   0.0     0.0     0.0     0.65    3.14   
  nov2003  0791o 1 2003-11-06 24.5    23.85   21.36   24.5    23.85   21.36   0.0     0.0     0.0     0.65    3.14   
  nov2003  0796  1 2003-11-08 24.54   23.9    21.4    24.5    23.86   21.36   -0.04   -0.04   -0.04   0.64    3.14   
  nov2003  0796o 1 2003-11-08 24.54   23.9    21.4    24.5    23.86   21.36   -0.04   -0.04   -0.04   0.64    3.14   
  nov2003  0799  1 2003-11-08 24.54   23.9    21.4    24.5    23.86   21.36   -0.04   -0.04   -0.04   0.64    3.14   
  nov2003  0799o 1 2003-11-08 24.54   23.9    21.4    24.5    23.86   21.36   -0.04   -0.04   -0.04   0.64    3.14   
  nov2003  0801  1 2003-11-08 24.54   23.9    21.4    24.5    23.86   21.36   -0.04   -0.04   -0.04   0.64    3.14   
  nov2003  0801o 1 2003-11-08 24.54   23.9    21.4    24.5    23.86   21.36   -0.04   -0.04   -0.04   0.64    3.14   
  dec2007  0827  1 2007-12-05 24.58   23.93   21.44   24.59   23.94   21.45   0.01    0.01    0.01    0.65    3.14   
  dec2007  0827o 1 2007-12-05 24.58   23.93   21.44   24.59   23.94   21.45   0.01    0.01    0.01    0.65    3.14   
  dec2007  0838  1 2007-12-05 24.58   23.93   21.44   24.59   23.94   21.45   0.01    0.01    0.01    0.65    3.14   
  dec2007  0838o 1 2007-12-05 24.58   23.93   21.44   24.59   23.94   21.45   0.01    0.01    0.01    0.65    3.14   
  oct2009  0861  1 2009-10-31 24.54   23.9    21.4    24.54   23.9    21.4    0.0     0.0     0.0     0.64    3.14   
  oct2009  0861o 1 2009-10-31 24.54   23.9    21.4    24.54   23.9    21.4    0.0     0.0     0.0     0.64    3.14   
  nov2003b 0872  1 2003-11-14 24.63   23.96   21.49   24.57   23.9    21.43   -0.06   -0.06   -0.06   0.67    3.14   
  nov2003b 0872o 1 2003-11-14 24.63   23.96   21.49   24.57   23.9    21.43   -0.06   -0.06   -0.06   0.67    3.14   
  nov2003b 0877  1 2003-11-14 24.63   23.96   21.49   24.57   23.9    21.43   -0.06   -0.06   -0.06   0.67    3.14   
  nov2003b 0877o 1 2003-11-14 24.63   23.96   21.49   24.57   23.9    21.43   -0.06   -0.06   -0.06   0.67    3.14   
  dec2007  0879  1 2007-12-05 24.58   23.93   21.44   24.59   23.94   21.45   0.01    0.01    0.01    0.65    3.14   
  dec2007  0879o 1 2007-12-05 24.58   23.93   21.44   24.59   23.94   21.45   0.01    0.01    0.01    0.65    3.14   
  nov2003b 0880  1 2003-11-14 24.63   23.96   21.49   24.57   23.9    21.43   -0.06   -0.06   -0.06   0.67    3.14   
  nov2003b 0880o 1 2003-11-14 24.63   23.96   21.49   24.57   23.9    21.43   -0.06   -0.06   -0.06   0.67    3.14   
  nov2003b 0882  1 2003-11-14 24.63   23.96   21.49   24.57   23.9    21.43   -0.06   -0.06   -0.06   0.67    3.14   
  nov2003b 0882o 1 2003-11-14 24.63   23.96   21.49   24.57   23.9    21.43   -0.06   -0.06   -0.06   0.67    3.14   
  nov2003b 0883  1 2003-11-14 24.63   23.96   21.49   24.57   23.9    21.43   -0.06   -0.06   -0.06   0.67    3.14   
  nov2003b 0883o 1 2003-11-14 24.63   23.96   21.49   24.57   23.9    21.43   -0.06   -0.06   -0.06   0.67    3.14   
  nov2003b 0886  1 2003-11-14 24.63   23.96   21.49   24.57   23.9    21.43   -0.06   -0.06   -0.06   0.67    3.14   
  nov2003b 0886o 1 2003-11-14 24.63   23.96   21.49   24.57   23.9    21.43   -0.06   -0.06   -0.06   0.67    3.14   
  dec2007  0896  1 2007-12-05 24.58   23.93   21.44   24.59   23.94   21.45   0.01    0.01    0.01    0.65    3.14   
  dec2007  0896o 1 2007-12-05 24.58   23.93   21.44   24.59   23.94   21.45   0.01    0.01    0.01    0.65    3.14   
  dec2007  0928  1 2007-12-05 24.58   23.93   21.44   24.59   23.94   21.45   0.01    0.01    0.01    0.65    3.14   
  dec2007  0928o 1 2007-12-05 24.58   23.93   21.44   24.59   23.94   21.45   0.01    0.01    0.01    0.65    3.14   
  nov2003b 0945  1 2003-11-14 24.63   23.96   21.49   24.57   23.9    21.43   -0.06   -0.06   -0.06   0.67    3.14   
  nov2003b 0945o 1 2003-11-14 24.63   23.96   21.49   24.57   23.9    21.43   -0.06   -0.06   -0.06   0.67    3.14   
  dec2007  0991  1 2007-12-05 24.58   23.93   21.44   24.59   23.94   21.45   0.01    0.01    0.01    0.65    3.14   
  dec2007  0991o 1 2007-12-05 24.58   23.93   21.44   24.59   23.94   21.45   0.01    0.01    0.01    0.65    3.14   
  dec2003  1045  1 2003-12-14 24.63   23.96   21.49   24.55   23.88   21.41   -0.08   -0.08   -0.08   0.67    3.14   
  dec2003  1045o 1 2003-12-14 24.63   23.96   21.49   24.55   23.88   21.41   -0.08   -0.08   -0.08   0.67    3.14   
  dec2003  1046  1 2003-12-14 24.63   23.96   21.49   24.55   23.88   21.41   -0.08   -0.08   -0.08   0.67    3.14   
  dec2003  1046o 1 2003-12-14 24.63   23.96   21.49   24.55   23.88   21.41   -0.08   -0.08   -0.08   0.67    3.14   
  dec2003  1048  1 2003-12-14 24.63   23.96   21.49   24.55   23.88   21.41   -0.08   -0.08   -0.08   0.67    3.14   
  dec2003  1048o 1 2003-12-14 24.63   23.96   21.49   24.55   23.88   21.41   -0.08   -0.08   -0.08   0.67    3.14   
  dec2003  1049  1 2003-12-14 24.63   23.96   21.49   24.55   23.88   21.41   -0.08   -0.08   -0.08   0.67    3.14   
  dec2003  1049o 1 2003-12-14 24.63   23.96   21.49   24.55   23.88   21.41   -0.08   -0.08   -0.08   0.67    3.14   
  dec2003  1050  1 2003-12-14 24.63   23.96   21.49   24.55   23.88   21.41   -0.08   -0.08   -0.08   0.67    3.14   
  dec2003  1050o 1 2003-12-14 24.63   23.96   21.49   24.55   23.88   21.41   -0.08   -0.08   -0.08   0.67    3.14   
  dec2003  1051  1 2003-12-14 24.63   23.96   21.49   24.55   23.88   21.41   -0.08   -0.08   -0.08   0.67    3.14   
  dec2003  1051o 1 2003-12-14 24.63   23.96   21.49   24.55   23.88   21.41   -0.08   -0.08   -0.08   0.67    3.14   
  dec2003  1052  1 2003-12-14 24.63   23.96   21.49   24.55   23.88   21.41   -0.08   -0.08   -0.08   0.67    3.14   
  dec2003  1052o 1 2003-12-14 24.63   23.96   21.49   24.55   23.88   21.41   -0.08   -0.08   -0.08   0.67    3.14   
  dec2003  1053  1 2003-12-14 24.63   23.96   21.49   24.55   23.88   21.41   -0.08   -0.08   -0.08   0.67    3.14   
  dec2003  1053o 1 2003-12-14 24.63   23.96   21.49   24.55   23.88   21.41   -0.08   -0.08   -0.08   0.67    3.14   
  dec2003  1056  1 2003-12-14 24.63   23.96   21.49   24.55   23.88   21.41   -0.08   -0.08   -0.08   0.67    3.14   
  dec2003  1056o 1 2003-12-14 24.63   23.96   21.49   24.55   23.88   21.41   -0.08   -0.08   -0.08   0.67    3.14   
  dec2003  1057  1 2003-12-14 24.63   23.96   21.49   24.55   23.88   21.41   -0.08   -0.08   -0.08   0.67    3.14   
  dec2003  1057o 1 2003-12-14 24.63   23.96   21.49   24.55   23.88   21.41   -0.08   -0.08   -0.08   0.67    3.14   
  dec2007  1063  1 2007-12-04 24.59   23.93   21.45   24.59   23.93   21.45   0.0     0.0     0.0     0.66    3.14   
  dec2007  1063o 1 2007-12-04 24.59   23.93   21.45   24.59   23.93   21.45   0.0     0.0     0.0     0.66    3.14   
  oct2009  1068  1 2009-10-31 24.54   23.9    21.4    24.54   23.9    21.4    0.0     0.0     0.0     0.64    3.14   
  oct2009  1068o 1 2009-10-31 24.54   23.9    21.4    24.54   23.9    21.4    0.0     0.0     0.0     0.64    3.14   
  dec2007  1070  1 2007-12-05 24.58   23.93   21.44   24.59   23.94   21.45   0.01    0.01    0.01    0.65    3.14   
  dec2007  1070o 1 2007-12-05 24.58   23.93   21.44   24.59   23.94   21.45   0.01    0.01    0.01    0.65    3.14   
  dec2007  1074  1 2007-12-05 24.58   23.93   21.44   24.59   23.94   21.45   0.01    0.01    0.01    0.65    3.14   
  dec2007  1074o 1 2007-12-05 24.58   23.93   21.44   24.59   23.94   21.45   0.01    0.01    0.01    0.65    3.14   
  dec2007  1075  1 2007-12-04 24.59   23.93   21.45   24.59   23.93   21.45   0.0     0.0     0.0     0.66    3.14   
  dec2007  1075o 1 2007-12-04 24.59   23.93   21.45   24.59   23.93   21.45   0.0     0.0     0.0     0.66    3.14   
  dec2007  1117  1 2007-12-04 24.59   23.93   21.45   24.59   23.93   21.45   0.0     0.0     0.0     0.66    3.14   
  dec2007  1117o 1 2007-12-04 24.59   23.93   21.45   24.59   23.93   21.45   0.0     0.0     0.0     0.66    3.14   
  sep2005  1119  1 2005-09-17 24.57   23.9    21.43   24.54   23.87   21.4    -0.03   -0.03   -0.03   0.67    3.14   
  sep2005  1119o 1 2005-09-17 24.57   23.9    21.43   24.54   23.87   21.4    -0.03   -0.03   -0.03   0.67    3.14   
  sep2005  1120  1 2005-09-17 24.57   23.9    21.43   24.54   23.87   21.4    -0.03   -0.03   -0.03   0.67    3.14   
  sep2005  1120o 1 2005-09-17 24.57   23.9    21.43   24.54   23.87   21.4    -0.03   -0.03   -0.03   0.67    3.14   
  sep2005  1121  1 2005-09-17 24.57   23.9    21.43   24.54   23.87   21.4    -0.03   -0.03   -0.03   0.67    3.14   
  sep2005  1121o 1 2005-09-17 24.57   23.9    21.43   24.54   23.87   21.4    -0.03   -0.03   -0.03   0.67    3.14   
  sep2005  1122  1 2005-09-17 24.57   23.9    21.43   24.54   23.87   21.4    -0.03   -0.03   -0.03   0.67    3.14   
  sep2005  1122o 1 2005-09-17 24.57   23.9    21.43   24.54   23.87   21.4    -0.03   -0.03   -0.03   0.67    3.14   
