field,dir,n_matched,n_outliers_5p,n_outliers_10p,n_outliers_20p,f_outliers_5p,f_outliers_10p,f_outliers_20p,n_5p_r,n_5p_i,n_5p_h,n_10p_r,n_10p_i,n_10p_h,n_20p_r,n_20p_i,n_20p_h,med_dr,med_di,med_dh,std_dr,std_di,std_dh,file1,file2
0017,iphas_nov2003b,719,280,10,0,38.9429763561,1.39082058414,0.0,157,109,61,6,2,4,0,0,0,0.353466033936,0.369042396545,0.346283912659,0.0404085152447,0.0336190523825,0.0298898643308,newmerges/iphas_nov2003b/intphas_0017_mercat.fits,newmerges/iphas_nov2003b/intphas_0017o_mercat.fits
0018,iphas_jul2012,1363,300,29,2,22.01027146,2.12765957447,0.146735143067,88,44,230,1,0,28,0,0,2,0.0110025405884,0.0136079788208,0.00541114807129,0.02726298512,0.0218662710739,0.0390244049801,newmerges/iphas_jul2012/intphas_0018_mercat.fits,newmerges/iphas_jul2012/intphas_0018o_mercat.fits
0018,iphas_nov2003b,1437,356,14,0,24.7738343772,0.974251913709,0.0,181,166,94,7,5,2,0,0,0,-0.468849182129,-0.284397125244,-0.112606048584,0.0316235626787,0.0311585257551,0.0273251795165,newmerges/iphas_nov2003b/intphas_0018_mercat.fits,newmerges/iphas_nov2003b/intphas_0018o_mercat.fits
0018,iphas_oct2009,1525,167,14,1,10.9508196721,0.918032786885,0.0655737704918,36,81,79,2,6,9,1,1,1,0.0164070129395,0.00215339660645,-0.00283050537109,0.0229377028462,0.0245546143123,0.0288985540027,newmerges/iphas_oct2009/intphas_0018_mercat.fits,newmerges/iphas_oct2009/intphas_0018o_mercat.fits
0019,iphas_nov2003b,1847,402,14,1,21.7650243638,0.757985923119,0.0541418516513,147,179,148,7,4,5,0,0,1,-0.00664710998535,0.1461353302,-0.0865535736084,0.0304469857054,0.0314037647997,0.0293628236067,newmerges/iphas_nov2003b/intphas_0019_mercat.fits,newmerges/iphas_nov2003b/intphas_0019o_mercat.fits
0019,iphas_nov2012,1847,402,14,1,21.7650243638,0.757985923119,0.0541418516513,147,179,148,7,4,5,0,0,1,-0.00664710998535,0.1461353302,-0.0865535736084,0.0304469857054,0.0314037647997,0.0293628236067,newmerges/iphas_nov2003b/intphas_0019_mercat.fits,newmerges/iphas_nov2003b/intphas_0019o_mercat.fits
0020,iphas_nov2003b,300,86,3,0,28.6666666667,1.0,0.0,29,29,45,0,0,3,0,0,0,0.128116607666,-0.0324239730835,0.134473800659,0.0289379049648,0.0266848597579,0.0357750732665,newmerges/iphas_nov2003b/intphas_0020_mercat.fits,newmerges/iphas_nov2003b/intphas_0020o_mercat.fits
0021,iphas_nov2003b,1051,465,14,2,44.2435775452,1.33206470029,0.190294957184,233,244,76,7,6,3,1,0,1,-0.200609207153,0.100688934326,-0.0638332366943,0.0405903624796,0.0398453966319,0.0307780892527,newmerges/iphas_nov2003b/intphas_0021_mercat.fits,newmerges/iphas_nov2003b/intphas_0021o_mercat.fits
0021,iphas_oct2009,1579,126,4,1,7.97973400887,0.25332488917,0.0633312222926,14,40,81,1,2,3,1,1,1,-0.000652313232422,0.000827789306641,0.000886917114258,0.0194067438269,0.0216066211125,0.0314301665905,newmerges/iphas_oct2009/intphas_0021_mercat.fits,newmerges/iphas_oct2009/intphas_0021o_mercat.fits
0022,iphas_jul2012,570,42,2,0,7.36842105263,0.350877192982,0.0,4,22,22,1,0,2,0,0,0,-0.0105557441711,-0.0161843299866,-0.01194190979,0.0169311497961,0.0195293532672,0.0257703051132,newmerges/iphas_jul2012/intphas_0022_mercat.fits,newmerges/iphas_jul2012/intphas_0022o_mercat.fits
0022,iphas_nov2003b,790,122,5,1,15.4430379747,0.632911392405,0.126582278481,42,13,84,2,2,5,1,0,0,0.600966930389,0.469185829163,0.641432762146,0.0276367506913,0.0211677583545,0.0337228016057,newmerges/iphas_nov2003b/intphas_0022_mercat.fits,newmerges/iphas_nov2003b/intphas_0022o_mercat.fits
0023,iphas_nov2003b,1788,252,9,1,14.0939597315,0.503355704698,0.0559284116331,45,136,114,4,1,8,0,0,1,0.00354099273682,0.00552082061768,-0.00472164154053,0.0217679648026,0.0260401249542,0.0319752686724,newmerges/iphas_nov2003b/intphas_0023_mercat.fits,newmerges/iphas_nov2003b/intphas_0023o_mercat.fits
0024,iphas_nov2003b,1152,177,5,0,15.3645833333,0.434027777778,0.0,39,85,74,3,0,3,0,0,0,0.0586748123169,0.00256872177124,0.000752449035645,0.0241903546211,0.02570813996,0.0262679146415,newmerges/iphas_nov2003b/intphas_0024_mercat.fits,newmerges/iphas_nov2003b/intphas_0024o_mercat.fits
0024,iphas_nov2006c,1455,1215,800,165,83.5051546392,54.9828178694,11.3402061856,182,1147,362,8,786,33,0,165,0,-1.09098052979,-0.423595428467,-0.653653144836,0.0330792567326,0.130233946283,0.0432977552623,newmerges/iphas_nov2006c/intphas_0024_mercat.fits,newmerges/iphas_nov2006c/intphas_0024o_mercat.fits
0024,iphas_oct2005b,1121,110,0,0,9.81266726137,0.0,0.0,2,18,96,0,0,0,0,0,0,-0.0031623840332,-0.00789833068848,-0.00288772583008,0.0160637374529,0.0196004290664,0.0279084940693,newmerges/iphas_oct2005b/intphas_0024_mercat.fits,newmerges/iphas_oct2005b/intphas_0024o_mercat.fits
0025,iphas_aug2009,176,32,3,0,18.1818181818,1.70454545455,0.0,11,3,24,0,0,3,0,0,0,-0.00646591186523,0.00361204147339,-0.0172514915466,0.0247538981859,0.0203250496534,0.0353527310311,newmerges/iphas_aug2009/intphas_0025_mercat.fits,newmerges/iphas_aug2009/intphas_0025o_mercat.fits
0025,iphas_nov2003b,147,45,4,0,30.612244898,2.72108843537,0.0,9,8,34,0,0,4,0,0,0,-0.013011932373,-0.0101108551025,8.58306884766e-06,0.0275650320117,0.0229239911098,0.0424217960154,newmerges/iphas_nov2003b/intphas_0025_mercat.fits,newmerges/iphas_nov2003b/intphas_0025o_mercat.fits
0025,iphas_nov2008,221,19,3,0,8.59728506787,1.35746606335,0.0,3,5,13,0,0,3,0,0,0,-0.0110607147217,-0.018009185791,-0.0118846893311,0.0218939135973,0.0197301959461,0.0270445980131,newmerges/iphas_nov2008/intphas_0025_mercat.fits,newmerges/iphas_nov2008/intphas_0025o_mercat.fits
0025,iphas_oct2005b,257,54,3,0,21.0116731518,1.1673151751,0.0,2,4,52,0,0,3,0,0,0,0.00108909606934,-0.0776224136353,-0.0146160125732,0.0183906546416,0.0208790767984,0.0364126548714,newmerges/iphas_oct2005b/intphas_0025_mercat.fits,newmerges/iphas_oct2005b/intphas_0025o_mercat.fits
0025,iphas_oct2006b,274,37,5,0,13.503649635,1.82481751825,0.0,11,3,28,0,1,4,0,0,0,-0.00186538696289,-0.00422334671021,0.00248003005981,0.0231649511331,0.0174275708587,0.0339986307652,newmerges/iphas_oct2006b/intphas_0025_mercat.fits,newmerges/iphas_oct2006b/intphas_0025o_mercat.fits
0026,iphas_nov2003b,444,113,12,1,25.4504504505,2.7027027027,0.225225225225,72,54,8,11,2,0,1,0,0,-0.0106868743896,-0.0663948059082,-0.00915384292603,0.0393622487812,0.0317513336603,0.0194687918619,newmerges/iphas_nov2003b/intphas_0026_mercat.fits,newmerges/iphas_nov2003b/intphas_0026o_mercat.fits
0026,iphas_oct2005b,1826,304,17,0,16.6484118291,0.930996714129,0.0,23,157,178,0,9,9,0,0,0,-0.00380611419678,0.00808906555176,0.00510406494141,0.0198883732494,0.0292273709133,0.030539746492,newmerges/iphas_oct2005b/intphas_0026_mercat.fits,newmerges/iphas_oct2005b/intphas_0026o_mercat.fits
0026,iphas_oct2006,1796,182,12,3,10.1336302895,0.668151447661,0.167037861915,29,51,129,4,5,9,1,2,2,-0.00409412384033,0.00909805297852,-0.0153312683105,0.0223046297082,0.0228613836652,0.0295712352021,newmerges/iphas_oct2006/intphas_0026_mercat.fits,newmerges/iphas_oct2006/intphas_0026o_mercat.fits
0027,iphas_nov2003b,1554,261,10,0,16.7953667954,0.643500643501,0.0,47,173,66,3,6,1,0,0,0,0.00302982330322,0.00552225112915,0.00751733779907,0.0222277431639,0.0311661741137,0.023802074173,newmerges/iphas_nov2003b/intphas_0027_mercat.fits,newmerges/iphas_nov2003b/intphas_0027o_mercat.fits
0027,iphas_oct2005b,1573,186,9,1,11.8245390973,0.57215511761,0.0635727908455,56,64,111,4,4,6,0,0,1,0.0323009490967,0.0324974060059,0.0292892456055,0.0237907494142,0.022131368551,0.0289283095026,newmerges/iphas_oct2005b/intphas_0027_mercat.fits,newmerges/iphas_oct2005b/intphas_0027o_mercat.fits
0027,iphas_oct2006b,1573,186,9,1,11.8245390973,0.57215511761,0.0635727908455,56,64,111,4,4,6,0,0,1,0.0323009490967,0.0324974060059,0.0292892456055,0.0237907494142,0.022131368551,0.0289283095026,newmerges/iphas_oct2005b/intphas_0027_mercat.fits,newmerges/iphas_oct2005b/intphas_0027o_mercat.fits
0028,iphas_nov2003b,1427,291,13,0,20.3924316748,0.911002102313,0.0,94,133,112,2,4,7,0,0,0,9.72747802734e-05,-0.00117874145508,0.00452709197998,0.0257722990275,0.028318905425,0.0276842854822,newmerges/iphas_nov2003b/intphas_0028_mercat.fits,newmerges/iphas_nov2003b/intphas_0028o_mercat.fits
0028,iphas_oct2005b,1915,175,4,0,9.13838120104,0.208877284595,0.0,35,38,124,0,1,3,0,0,0,-0.00750064849854,-0.00312614440918,-0.00867652893066,0.0214284375545,0.0196675734745,0.0264578036565,newmerges/iphas_oct2005b/intphas_0028_mercat.fits,newmerges/iphas_oct2005b/intphas_0028o_mercat.fits
0029,iphas_nov2003b,280,112,23,2,40.0,8.21428571429,0.714285714286,63,67,13,12,16,2,1,1,0,-0.0290489196777,-0.17823266983,-0.0170993804932,0.0485629220233,0.0496251050214,0.0270761572497,newmerges/iphas_nov2003b/intphas_0029_mercat.fits,newmerges/iphas_nov2003b/intphas_0029o_mercat.fits
0029,iphas_oct2005b,2322,172,7,0,7.40740740741,0.301464254953,0.0,20,39,136,3,2,5,0,0,0,0.00234603881836,-0.0035605430603,-0.00529336929321,0.019466172787,0.0193468853521,0.0266148390704,newmerges/iphas_oct2005b/intphas_0029_mercat.fits,newmerges/iphas_oct2005b/intphas_0029o_mercat.fits
0030,iphas_nov2003b,394,122,19,0,30.9644670051,4.82233502538,0.0,59,75,18,13,7,1,0,0,0,0.0247082710266,-0.0460052490234,-0.142873287201,0.0391435411835,0.0375284295344,0.0243380941824,newmerges/iphas_nov2003b/intphas_0030_mercat.fits,newmerges/iphas_nov2003b/intphas_0030o_mercat.fits
0030,iphas_oct2005b,1594,128,4,0,8.03011292346,0.250941028858,0.0,18,38,84,1,4,1,0,0,0,-0.00667476654053,-0.00240707397461,-0.00287580490112,0.0197128497505,0.0208674171582,0.0253187490804,newmerges/iphas_oct2005b/intphas_0030_mercat.fits,newmerges/iphas_oct2005b/intphas_0030o_mercat.fits
0031,iphas_nov2003b,209,47,2,0,22.4880382775,0.956937799043,0.0,18,19,16,0,2,0,0,0,0,0.00781440734863,-0.00429248809814,0.028491973877,0.0278854286971,0.0299737138173,0.0290376649357,newmerges/iphas_nov2003b/intphas_0031_mercat.fits,newmerges/iphas_nov2003b/intphas_0031o_mercat.fits
0031,iphas_oct2005b,450,27,0,0,6.0,0.0,0.0,5,3,20,0,0,0,0,0,0,-0.000252723693848,-0.00888919830322,-0.000336647033691,0.0218212891232,0.0154809040055,0.0236383464909,newmerges/iphas_oct2005b/intphas_0031_mercat.fits,newmerges/iphas_oct2005b/intphas_0031o_mercat.fits
0032,iphas_nov2003b,980,342,50,0,34.8979591837,5.10204081633,0.0,103,159,180,2,16,41,0,0,0,-0.001296043396,-0.0100874900818,0.0263004302979,0.0322353693076,0.0371505476122,0.0426346324443,newmerges/iphas_nov2003b/intphas_0032_mercat.fits,newmerges/iphas_nov2003b/intphas_0032o_mercat.fits
0032,iphas_oct2005b,1809,121,3,0,6.68877833057,0.16583747927,0.0,14,29,90,0,0,3,0,0,0,-0.00266075134277,-0.00461196899414,-0.00166702270508,0.0189281297636,0.0177008568314,0.0268110108471,newmerges/iphas_oct2005b/intphas_0032_mercat.fits,newmerges/iphas_oct2005b/intphas_0032o_mercat.fits
0033,iphas_nov2003b,1457,473,65,6,32.4639670556,4.4612216884,0.411805078929,132,152,294,11,4,56,0,0,6,-0.00533771514893,0.0756435394287,0.0238151550293,0.0311213051153,0.029332430037,0.0449714574838,newmerges/iphas_nov2003b/intphas_0033_mercat.fits,newmerges/iphas_nov2003b/intphas_0033o_mercat.fits
0033,iphas_oct2005b,2169,214,8,0,9.8662978331,0.368833563854,0.0,40,36,180,1,3,6,0,0,0,-0.00647640228271,-0.00166893005371,-0.00301551818848,0.0203281422855,0.0190953564325,0.0289603405711,newmerges/iphas_oct2005b/intphas_0033_mercat.fits,newmerges/iphas_oct2005b/intphas_0033o_mercat.fits
0034,iphas_nov2003b,1253,190,9,0,15.1636073424,0.718276137271,0.0,69,78,69,3,3,3,0,0,0,-0.00165176391602,-0.00249481201172,-0.0172348022461,0.0266288994764,0.0251290908193,0.0269970321565,newmerges/iphas_nov2003b/intphas_0034_mercat.fits,newmerges/iphas_nov2003b/intphas_0034o_mercat.fits
0034,iphas_oct2006b,1442,191,9,0,13.2454923717,0.624133148405,0.0,32,25,153,1,2,6,0,0,0,0.00252151489258,-0.00130224227905,-0.00195217132568,0.0197176730555,0.0187005656756,0.0315664972579,newmerges/iphas_oct2006b/intphas_0034_mercat.fits,newmerges/iphas_oct2006b/intphas_0034o_mercat.fits
0035,iphas_nov2003b,1442,191,9,0,13.2454923717,0.624133148405,0.0,32,25,153,1,2,6,0,0,0,0.00252151489258,-0.00130224227905,-0.00195217132568,0.0197176730555,0.0187005656756,0.0315664972579,newmerges/iphas_oct2006b/intphas_0034_mercat.fits,newmerges/iphas_oct2006b/intphas_0034o_mercat.fits
0035,iphas_oct2005b,1767,100,1,0,5.65930956423,0.0565930956423,0.0,16,14,80,1,0,0,0,0,0,0.00162506103516,-0.0034008026123,-0.00805377960205,0.0197054689276,0.0170571894124,0.0250485473999,newmerges/iphas_oct2005b/intphas_0035_mercat.fits,newmerges/iphas_oct2005b/intphas_0035o_mercat.fits
0036,iphas_dec2003,903,221,16,1,24.4739756368,1.77187153931,0.110741971207,78,103,83,5,6,5,0,0,1,0.203168869019,0.500378608704,-0.362142562866,0.0297592108533,0.030868499706,0.0344789760345,newmerges/iphas_dec2003/intphas_0036_mercat.fits,newmerges/iphas_dec2003/intphas_0036o_mercat.fits
0036,iphas_oct2009,1062,89,6,1,8.38041431262,0.564971751412,0.0941619585687,5,28,62,1,2,4,0,0,1,-0.0244245529175,0.00337600708008,-0.0109071731567,0.0190017979433,0.0212795213713,0.0271912303854,newmerges/iphas_oct2009/intphas_0036_mercat.fits,newmerges/iphas_oct2009/intphas_0036o_mercat.fits
0037,iphas_dec2003,115,22,0,0,19.1304347826,0.0,0.0,10,7,10,0,0,0,0,0,0,0.80294418335,0.870655059814,-0.0159397125244,0.0289061646062,0.0252679508668,0.0283337196745,newmerges/iphas_dec2003/intphas_0037_mercat.fits,newmerges/iphas_dec2003/intphas_0037o_mercat.fits
0037,iphas_oct2006b,285,25,2,0,8.77192982456,0.701754385965,0.0,6,1,22,1,0,1,0,0,0,-0.00684356689453,-0.00952529907227,-0.00231647491455,0.0207427359662,0.0165080282853,0.028328530561,newmerges/iphas_oct2006b/intphas_0037_mercat.fits,newmerges/iphas_oct2006b/intphas_0037o_mercat.fits
0038,iphas_dec2003,2172,354,16,1,16.2983425414,0.73664825046,0.0460405156538,146,142,134,8,1,8,0,0,1,0.0850439071655,0.0114545822144,0.0463361740112,0.0272235068148,0.0251561514093,0.0286539504696,newmerges/iphas_dec2003/intphas_0038_mercat.fits,newmerges/iphas_dec2003/intphas_0038o_mercat.fits
